2.893300000000000000e+04
2.699800000000000000e+04
2.642400000000000000e+04
2.605700000000000000e+04
2.502300000000000000e+04
2.483700000000000000e+04
2.101200000000000000e+04
2.093400000000000000e+04
1.967900000000000000e+04
1.858700000000000000e+04
1.754100000000000000e+04
1.705500000000000000e+04
1.705300000000000000e+04
1.660700000000000000e+04
1.645700000000000000e+04
1.602600000000000000e+04
1.471500000000000000e+04
1.355100000000000000e+04
1.339000000000000000e+04
1.335800000000000000e+04
1.298100000000000000e+04
1.237200000000000000e+04
1.211300000000000000e+04
1.168500000000000000e+04
1.159100000000000000e+04
1.135300000000000000e+04
1.119300000000000000e+04
1.118700000000000000e+04
1.109600000000000000e+04
1.108300000000000000e+04
1.053200000000000000e+04
1.052500000000000000e+04
1.007400000000000000e+04
9.979000000000000000e+03
9.896000000000000000e+03
9.762000000000000000e+03
9.730000000000000000e+03
9.483000000000000000e+03
9.396000000000000000e+03
9.282000000000000000e+03
9.223000000000000000e+03
8.785000000000000000e+03
8.187000000000000000e+03
8.027000000000000000e+03
7.981000000000000000e+03
7.323000000000000000e+03
7.186000000000000000e+03
7.099000000000000000e+03
6.655000000000000000e+03
6.208000000000000000e+03
5.929000000000000000e+03
5.900000000000000000e+03
5.576000000000000000e+03
5.425000000000000000e+03
4.706000000000000000e+03
4.511000000000000000e+03
4.470000000000000000e+03
4.269000000000000000e+03
4.160000000000000000e+03
4.129000000000000000e+03
3.935000000000000000e+03
3.437000000000000000e+03
3.177000000000000000e+03
2.703000000000000000e+03
2.640000000000000000e+03
2.573000000000000000e+03
2.300000000000000000e+03
2.143000000000000000e+03
1.760000000000000000e+03
1.702000000000000000e+03
1.388000000000000000e+03
1.370000000000000000e+03
1.041000000000000000e+03
7.360000000000000000e+02
3.240000000000000000e+02
1.000000000000000000e+01
4.000000000000000000e+00
2.000000000000000000e+00
2.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
