p_div,func_decline,p_diff,p_die,fitness
0.406332,1.57707,0.194333,0.139899,-1.25
0.204975,17.7266,0.685732,0.0971919,-2.29
0.513178,11.6674,0.59553,0.00343221,-1.46
0.553039,4.79856,0.386215,0.00726963,-0.14
0.513178,15.6314,0.0690575,0.269408,-0.54
0.543902,7.8921,0.844714,0.0838678,-2.19
0.317132,4.59472,0.243915,0.0171591,-1.1
0.472932,4.59472,0.243915,0.0971919,-0.84
0.382067,0.806853,0.0635003,0.0410498,-2.36
0.461197,9.69134,0.4631,-0.0688922,-0.98
0.543902,14.4426,0.395986,0.0585196,-0.97
0.540942,1.03016,0.0772083,0.269408,-0.15
0.336879,6.14159,0.378249,0.0704821,-2.08
0.628667,10.8065,0.377997,0.0515866,-0.67
0.470687,14.6113,0.378249,0.0274033,-1.03
0.385128,0.67163,0.521744,0.0138092,-1.24
0.317132,4.59472,0.243915,0.0171591,-1.03
0.58505,11.6375,0.370845,0.215007,-2.35
0.540942,1.03016,0.0772083,0.269408,-0.58
0.335198,11.0156,0.358781,0.025264,-1.35
0.187205,12.3107,0.173805,0.625806,-2.35
0.336879,11.0156,0.173423,0.0704821,-0.79
0.401345,4.82553,0.526737,0.0246008,-1.59
0.470687,1.03016,0.0772083,0.290185,-1.36
0.121082,10.8471,0.00984004,0.329366,-2.35
0.185364,15.2414,0.601556,0.0691359,-2.19
0.482122,15.2414,0.601556,0.0691359,-2.17
0.540942,1.03016,0.0772083,0.290185,-0.65
0.540942,12.769,0.0432022,0.310286,-0.47
0.406332,1.57707,0.194333,0.139899,-1.45
0.525404,4.79856,0.386215,0.00726963,-0.39
0.368334,12.6947,0.108703,0.361941,-2.33
0.472932,4.87046,0.439489,-0.048603,-0.69
0.0482782,12.0184,0.0713825,0.457275,-2.35
0.540942,1.03016,0.0772083,0.290185,-0.76
0.185364,15.2414,0.601556,0.0691359,-2.19
0.553039,4.79856,0.386215,0.00726963,-0.24
0.501511,4.94948,0.0138158,0.054717,-6.15
0.436594,4.79856,0.178116,0.0697224,-0.27
0.436594,4.79856,0.178116,0.0697224,-0.18
0.436594,16.6585,0.178116,0.0697224,-0.28
0.436594,16.6585,0.178116,0.0697224,-0.25
0.436594,16.6585,0.0690575,0.0697224,-2.7
0.436594,4.59472,0.178116,0.0697224,-0.26
0.436594,4.59472,0.178116,0.124143,-0.88
0.525404,4.59472,0.178116,0.0697224,-1.3
0.436594,4.59472,0.178116,0.269408,-2.24
0.406332,4.87046,0.439489,-0.048603,-1.09
0.436594,11.1144,0.395986,0.0585196,-1.74
0.543902,4.59472,0.243915,0.0171591,-1.4
0.609679,11.2223,0.180873,0.104547,-1.88
0.436594,1.03016,0.0772083,0.290185,-1.87
0.50073,1.03016,0.0772083,0.290185,-1.19
0.565029,10.5941,-0.0735804,0.126781,-3.83
0.513178,11.6674,0.0690575,0.269408,-0.55
0.393806,6.48105,0.420878,-0.0767995,-1.01
0.470687,14.6113,0.378249,0.310286,-2.35
0.540942,10.7343,0.0772083,0.269408,-0.38
0.540942,11.6674,0.0690575,0.269408,-0.22
0.540942,1.03016,0.0772083,0.290185,-0.2
0.553039,4.79856,0.386215,0.00726963,-0.25
0.472932,4.59472,0.243915,0.0971919,-0.8
0.121082,10.8471,0.00984004,0.329366,-2.35
0.673339,10.9057,0.320096,0.0702412,-0.08
0.187205,12.3107,0.173805,0.625806,-2.35
0.317132,17.4282,0.420878,0.0418327,-1.91
0.482122,15.2414,0.601556,0.0691359,-2.13
0.513178,11.6674,0.178116,0.269408,-1.86
0.470687,4.79856,0.243915,0.0171591,-0.29
0.553039,4.79856,0.386215,0.290185,-2.35
0.393806,6.48105,0.420878,-0.0767995,-0.98
0.499501,0.904535,0.000136201,0.285691,-0.32
0.470687,11.6674,0.0690575,0.269408,-0.86
0.543902,4.59472,0.243915,0.0171591,-1.57
0.540942,12.769,0.0432022,0.0274033,-6.42
0.121082,10.8471,0.00984004,0.329366,-2.35
0.431195,5.04007,0.592571,0.0464391,-1.95
0.436594,4.59472,0.243915,0.0171591,-0.05
0.436594,4.59472,0.243915,0.0171591,-0.07
0.470687,4.59472,0.243915,0.0171591,-0.51
0.540942,4.59472,0.0772083,0.0171591,-5.99
0.553039,4.79856,0.243915,0.00726963,-2.44
0.470687,4.79856,0.386215,0.00726963,-0.61
0.436594,4.59472,0.243915,0.0171591,-0.25
0.0257436,18.5401,0.826764,0.0156412,-1.94
0.436594,4.59472,0.243915,0.0171591,-0.21
0.393806,6.48105,0.420878,-0.0767995,-1.13
0.406332,4.87046,0.439489,-0.048603,-1.43
0.436594,14.6113,0.378249,0.0274033,-1.11
0.553039,4.79856,0.386215,0.0971919,-2.08
0.121082,10.8471,0.00984004,0.329366,-2.35
0.336879,6.14159,0.378249,0.0704821,-1.99
0.543902,7.8921,0.844714,0.0838678,-2.28
0.317132,17.4282,0.564873,0.0418327,-1.94
0.540942,1.03016,0.0772083,0.290185,-0.62
0.121082,10.8471,0.00984004,0.329366,-2.35
0.436594,4.79856,0.386215,0.00726963,-0.97
0.406332,4.87046,0.439489,-0.048603,-1.24
0.540942,4.59472,0.243915,0.0171591,-1.97
0.436594,4.59472,0.243915,0.202259,-2.08
0.540942,4.59472,0.243915,0.0171591,-1.51
0.185364,15.2414,0.601556,0.0691359,-2.19
0.499501,0.904535,0.000136201,0.285691,-0.28
0.470687,4.59472,0.243915,0.0171591,-0.76
0.54136,0.67163,0.330562,0.0872421,-0.5
0.470687,14.6113,0.378249,0.0697224,-1.03
0.513178,11.6674,0.0690575,0.269408,-0.6
0.204975,17.7266,0.685732,0.0971919,-2.28
0.317132,4.59472,0.243915,0.0171591,-0.92
0.0257436,18.5401,0.826764,0.0156412,-1.94
0.531755,1.51585,0.197962,0.190671,-0.68
0.185364,15.2414,0.601556,0.0691359,-2.18
0.540942,1.03016,0.0772083,0.290185,-0.15
0.436594,4.59472,0.178116,0.0697224,-0.19
0.525404,4.79856,0.386215,0.00726963,-0.32
0.587146,1.038,0.209141,0.247039,-1.49
0.525404,4.79856,0.386215,0.00726963,-0.43
0.540942,1.03016,0.0772083,0.269408,-0.13
0.513178,15.6314,0.0690575,0.269408,-0.59
0.553039,4.79856,0.386215,0.290185,-2.35
0.540942,10.7343,0.0772083,0.269408,-0.21
0.470687,4.59472,0.243915,0.0971919,-0.61
0.470687,4.59472,0.243915,0.0171591,-0.95
0.482122,15.2414,0.601556,0.0691359,-2.18
0.443229,2.3768,0.497641,0.0286888,-1.36
0.0595411,0.0676997,0.549722,0.0643477,-2.11
0.382067,0.806853,0.0635003,0.0410498,-2.92
0.555537,9.76129,0.0432022,0.0234597,-7.07
0.470687,4.59472,0.386215,0.0171591,-0.95
0.472932,4.87046,0.0772083,-0.048603,-6.81
0.470687,14.6113,0.378249,0.310286,-2.35
0.513178,15.6314,0.0690575,0.269408,-0.69
0.543902,11.1144,0.395986,0.0585196,-0.84
0.540942,1.03016,0.0772083,0.269408,-0.15
0.317132,4.59472,0.243915,0.0171591,-0.95
0.470687,4.59472,0.178116,0.0171591,-2.04
0.540942,1.03016,0.0772083,0.290185,-0.46
0.436594,4.59472,0.243915,0.285691,-2.28
0.436594,4.59472,0.243915,0.0171591,-0.35
0.436594,4.59472,0.243915,0.0171591,-0.26
0.436594,4.59472,0.243915,0.0171591,-0.33
0.436594,4.59472,0.243915,0.0171591,-0.18
0.436594,4.59472,0.243915,0.0171591,-0.1
0.436594,4.59472,0.243915,0.269408,-2.3
0.436594,4.59472,0.243915,0.0697224,-0.33
0.436594,4.59472,0.243915,0.0171591,-0.04
0.436594,4.59472,0.0690575,0.0171591,-4.06
0.543902,7.8921,0.844714,0.0838678,-2.24
0.317132,17.4282,0.420878,0.0418327,-1.92
0.470687,14.6113,0.378249,0.0697224,-1.5
0.540942,4.79856,0.0772083,0.269408,-0.19
0.121082,10.8471,0.00984004,0.329366,-2.35
0.540942,10.7343,0.0772083,0.269408,-0.48
0.553039,11.6674,0.386215,0.00726963,-0.23
0.436594,4.59472,0.178116,0.269408,-2.18
0.513178,11.6674,0.243915,0.269408,-2.27
0.436594,4.59472,0.178116,0.0697224,-0.07
0.0257436,18.5401,0.826764,0.0156412,-1.94
0.525404,4.79856,0.0772083,0.00726963,-5.84
0.565754,0.984211,0.341868,0.34227,-2.35
0.540942,10.7343,0.0772083,0.269408,-0.55
0.436594,1.03016,0.0772083,0.290185,-1.61
0.436594,10.7343,0.178116,0.0697224,-0.27
0.540942,10.7343,0.0772083,0.0171591,-5.95
0.436594,4.59472,0.178116,0.269408,-2.14
0.443229,2.3768,0.497641,0.0286888,-1.3
0.436594,4.59472,0.243915,0.0171591,-0.04
0.540942,4.87046,0.439489,-0.048603,-0.26
0.513178,15.6314,0.0690575,0.269408,-0.24
0.672678,10.9415,0.205045,0.166184,-0.34
0.436594,4.59472,0.178116,0.0697224,-0.15
0.436594,4.79856,0.178116,0.0697224,-0.42
0.36821,6.23753,0.116463,0.131175,-0.67
0.553039,4.79856,0.386215,0.0971919,-1.69
0.0257436,18.5401,0.826764,0.0156412,-1.94
0.513178,15.6314,0.0690575,0.269408,-0.52
0.513178,4.79856,0.0690575,0.269408,-0.25
0.336879,6.14159,0.378249,0.0704821,-2.02
0.436594,4.79856,0.178116,0.0171591,-1.1
0.436594,4.59472,0.178116,0.269408,-2.17
0.540942,1.03016,0.386215,0.290185,-2.34
0.121082,10.8471,0.00984004,0.329366,-2.35
0.436594,10.7343,0.178116,0.0697224,-0.11
0.436594,11.1144,0.395986,0.0585196,-1.66
0.499501,0.904535,0.000136201,0.0171591,-7.47
0.393806,6.48105,0.420878,-0.0767995,-1.06
0.470687,14.6113,0.378249,0.310286,-2.35
0.525404,4.79856,0.0772083,0.00726963,-6.04
0.436594,4.59472,0.178116,0.0697224,-0.09
0.470687,4.79856,0.243915,0.269408,-2.18
0.470687,4.59472,0.243915,0.0171591,-0.93
0.540942,4.79856,0.0772083,0.269408,-0.15
0.0595411,0.0676997,0.549722,0.0643477,-2.13
0.553039,4.79856,0.243915,0.00726963,-2.23
0.0257436,18.5401,0.826764,0.0156412,-1.94
0.540942,1.03016,0.0772083,0.290185,-0.88
0.0595411,0.0676997,0.549722,0.0643477,-2.1
0.204975,17.7266,0.685732,0.0971919,-2.29
0.499501,0.904535,0.000136201,0.285691,-0.23
0.540942,4.79856,0.0690575,0.269408,-0.35
0.436594,4.59472,0.243915,0.0171591,-0.16
0.513178,15.6314,0.0690575,0.269408,-0.45
0.540942,10.7343,0.0772083,0.269408,-0.75
0.540942,4.59472,0.0772083,0.0171591,-5.61
0.525404,4.79856,0.386215,0.00726963,-0.55
0.499501,0.904535,0.000136201,0.285691,-0.18
0.540942,4.59472,0.243915,0.0171591,-1.23
0.436594,4.59472,0.178116,0.0697224,-0.07
0.436594,4.79856,0.386215,0.00726963,-0.92
0.540942,1.03016,0.0772083,0.269408,-0.21
0.540942,11.6674,0.0690575,0.269408,-0.27
0.436594,16.6585,0.178116,0.0697224,-0.22
0.436594,4.79856,0.386215,0.00726963,-0.98
0.470687,14.6113,0.378249,0.310286,-2.35
0.436594,16.6585,0.178116,0.0697224,-0.09
0.54136,0.67163,0.330562,0.0872421,-0.39
0.470687,4.59472,0.243915,0.0171591,-1.08
0.336879,6.14159,0.378249,0.0704821,-2.0
0.525404,4.79856,0.386215,0.00726963,-0.69
0.436594,4.79856,0.243915,0.0697224,-0.53
0.406332,4.87046,0.439489,-0.048603,-1.03
0.436594,4.59472,0.178116,0.0697224,-0.06
0.436594,4.59472,0.243915,0.269408,-2.31
0.436594,11.6674,0.178116,0.0697224,-0.27
0.540942,1.03016,0.0772083,0.269408,-0.19
0.540942,10.7343,0.0772083,0.269408,-0.25
0.470687,14.6113,0.378249,0.0697224,-1.61
0.525404,4.59472,0.178116,0.0697224,-2.17
0.436594,16.6585,0.178116,0.0697224,-0.46
0.482122,15.2414,0.601556,0.0691359,-2.19
0.531755,1.51585,0.197962,0.190671,-0.79
0.543902,4.59472,0.243915,0.0171591,-1.9
0.436594,4.59472,0.178116,0.0697224,-0.09
0.499501,0.904535,0.000136201,0.285691,-0.18
0.540942,1.03016,0.0772083,0.269408,-0.22
0.543902,4.59472,0.243915,0.0171591,-1.48
0.525404,4.79856,0.0772083,0.00726963,-5.58
0.436594,4.59472,0.243915,0.0171591,-0.08
0.436594,4.59472,0.243915,0.0171591,-0.56
0.436594,4.59472,0.243915,0.0171591,-0.16
0.436594,4.59472,0.243915,0.0171591,-0.02
0.436594,4.59472,0.243915,0.0171591,-0.07
0.436594,4.59472,0.243915,0.0171591,-0.1
0.436594,4.59472,0.243915,0.0171591,-0.22
0.436594,4.59472,0.243915,0.269408,-2.31
0.436594,4.59472,0.243915,0.0171591,-0.03
0.436594,4.59472,0.243915,0.0171591,-0.06
0.436594,4.59472,0.0690575,0.0697224,-2.23
0.436594,15.6314,0.0690575,0.269408,-1.73
0.540942,1.03016,0.0772083,0.269408,-0.23
0.540942,10.7343,0.0772083,0.269408,-0.35
0.436594,4.59472,0.178116,0.0697224,-0.13
0.543902,4.59472,0.243915,0.0171591,-1.61
0.436594,4.59472,0.178116,0.0697224,-0.19
0.436594,4.59472,0.178116,0.0697224,-0.28
0.470687,14.6113,0.378249,0.310286,-2.35
0.436594,4.59472,0.243915,0.269408,-2.32
0.436594,4.59472,0.243915,0.269408,-2.3
0.470687,14.6113,0.378249,0.0697224,-1.8
0.540942,4.79856,0.0772083,0.269408,-0.18
0.543902,4.59472,0.243915,0.0171591,-0.73
0.553039,4.79856,0.243915,0.00726963,-2.01
0.553039,11.6674,0.386215,0.00726963,-0.14
0.525404,4.59472,0.178116,0.0697224,-1.2
0.470687,4.59472,0.243915,0.0171591,-0.07
0.540942,4.79856,0.0690575,0.0171591,-6.19
0.470687,4.59472,0.243915,0.0171591,-0.63
0.540942,10.7343,0.0772083,0.269408,-0.23
0.540942,10.7343,0.0772083,0.269408,-0.16
0.443229,2.3768,0.497641,0.0286888,-1.33
0.470687,4.59472,0.243915,0.0171591,-0.85
0.540942,4.59472,0.0772083,0.269408,-0.15
0.540942,1.03016,0.386215,0.290185,-2.35
0.470687,4.59472,0.243915,0.0171591,-0.52
0.470687,14.6113,0.378249,0.0697224,-1.33
0.36821,6.23753,0.116463,0.131175,-0.95
