p_div,func_decline,p_diff,p_die,fitness
0.45207,2.35613,0.456375,0.0153359,-4.94813
0.329395,13.2561,0.261283,0.365154,-16.2038
0.0354045,12.5189,0.0950862,0.302285,-16.2038
0.0891954,18.6173,0.280391,0.432528,-16.2038
0.226584,12.5128,0.596001,0.0555373,-13.5689
0.315091,2.72785,0.460926,0.0710125,-13.0219
0.480052,6.62994,0.323722,0.0893761,-5.91487
0.0114102,2.12494,0.714343,0.119158,-15.9853
0.529562,3.22403,0.129835,0.309743,-9.80378
0.0108081,14.2988,0.35259,0.445945,-16.2038
0.552744,12.9983,0.238095,0.0923581,-1.62079
0.577439,13.9945,0.823349,0.00951641,-10.9861
0.479567,14.0468,0.163518,0.0464169,-7.32835
0.577439,13.9945,0.366965,0.00951641,-0.347282
0.577439,13.9945,0.366965,0.00951641,-0.422068
0.577439,13.9945,0.366965,0.00951641,-0.435392
0.577439,13.9945,0.366965,0.00951641,-0.652763
0.550217,2.4401,0.313897,0.0767685,-0.637634
0.228645,2.4401,0.313897,0.0767685,-13.0627
0.550217,2.4401,0.313897,0.0334985,-0.723392
0.550217,2.4401,0.332883,0.0767685,-1.87907
0.545695,0.717476,0.399789,0.0157494,-5.27175
0.211472,16.9786,0.130661,0.330523,-16.2038
0.375762,14.6659,0.631132,0.0124436,-10.6762
0.0278299,14.3716,0.231499,0.519994,-16.2038
0.463558,15.39,0.554009,0.0334985,-9.79881
0.00720854,18.5225,0.323445,0.610078,-16.2038
0.0798365,1.09173,0.0692502,0.291807,-16.2038
0.183523,7.91004,0.74261,0.0521628,-13.7244
0.405871,7.41062,0.580797,0.00550528,-8.66197
0.131897,17.9795,0.666571,0.0930199,-15.4239
0.545695,0.717476,0.399789,0.0157494,-6.80541
0.281748,0.676986,0.615363,0.0247804,-6.92037
0.392628,0.717476,0.244437,0.086481,-2.54949
0.330359,12.6943,0.654152,0.000330993,-9.77058
0.375762,14.6659,0.332883,0.0124436,-4.64731
0.228645,16.2397,0.546626,0.0496184,-12.7517
0.345244,17.9712,0.196125,0.401843,-16.2038
0.0552131,15.753,0.340063,0.027622,-12.6796
0.395023,9.52123,0.588672,0.00285111,-9.09879
0.554514,15.3507,0.615363,0.100885,-15.5836
0.41436,16.6612,0.517096,0.0352031,-10.8324
0.463558,10.8224,0.32779,0.0334985,-2.01656
0.0552131,15.753,0.340063,0.027622,-12.4114
0.0344147,11.495,0.146282,0.558633,-16.2038
0.20231,9.15029,0.58647,0.199381,-16.2038
0.146654,16.8875,0.766186,0.0618538,-14.005
0.228041,11.7194,0.179019,0.258148,-16.2038
0.146241,15.8595,0.489879,0.349351,-16.2038
0.510689,0.375898,0.408972,0.0761305,-4.46902
0.41436,16.6612,0.517096,0.0352031,-9.75123
0.405871,7.41062,0.580797,0.00550528,-7.99781
0.552744,12.9983,0.40091,0.0923581,-10.1088
0.479493,7.22656,0.344779,0.104658,-7.42491
0.375762,14.6659,0.332883,0.0124436,-5.51105
0.0735285,17.0898,0.313134,0.487163,-16.2038
0.463558,15.39,0.32779,0.0334985,-2.82021
0.392628,11.3122,0.244437,0.086481,-7.30854
0.226584,12.5128,0.596001,0.0555373,-13.6461
0.479493,7.22656,0.344779,0.104658,-10.1091
0.00992141,0.176909,0.398039,0.026892,-12.5726
0.338751,1.15853,0.238095,0.144157,-12.0807
0.553133,3.23175,0.615555,0.0350849,-8.99965
0.405871,6.43601,0.580797,0.00550528,-7.94657
0.0858007,15.01,0.206731,0.271842,-16.2038
0.211472,16.9786,0.130661,0.330523,-16.2038
0.539362,13.4356,0.15559,0.0292744,-26.3702
0.554514,15.3507,0.336382,0.100885,-4.36115
0.41436,16.6612,0.517096,0.0352031,-9.92546
0.20231,9.15029,0.58647,0.199381,-16.2038
0.553133,3.23175,0.615555,0.0350849,-10.1773
0.395023,9.52123,0.588672,0.00285111,-8.57427
0.552744,12.9983,0.238095,0.0143987,-13.3758
0.463558,12.6943,0.32779,0.0334985,-2.49035
0.599273,4.72886,0.313897,0.00747519,-5.86589
0.310876,9.72885,0.565051,-0.0608975,-8.5606
0.392628,0.375898,0.244437,0.0143987,-6.55016
0.529562,0.375898,0.129835,0.309743,-4.33837
0.322044,0.303097,0.0869987,0.371023,-15.6947
0.231632,6.1885,0.285121,0.361847,-16.2038
0.550217,2.4401,0.332883,0.0767685,-0.805663
0.0735285,17.0898,0.313134,0.487163,-16.2038
0.0603964,16.8786,0.0964557,0.619849,-16.2038
0.545695,0.717476,0.399789,0.0157494,-5.9269
0.481638,7.6133,0.285066,0.128894,-9.58654
0.395023,19.5074,0.352773,0.0143987,-4.14465
0.463558,15.39,0.32779,0.0334985,-5.17969
0.599273,4.72886,0.313897,0.00747519,-5.03304
0.481638,7.6133,0.344779,0.128894,-9.65987
0.545695,0.375898,0.399789,0.0157494,-17.4745
0.539362,13.4356,0.15559,0.0292744,-25.7368
0.162166,5.2523,0.629092,0.157319,-16.0934
0.217416,18.7232,0.508349,0.00834697,-10.9492
0.516154,7.6133,0.285066,0.128894,-6.42873
0.463558,15.39,0.32779,0.0247804,-3.11407
0.463558,15.39,0.32779,0.0767685,-5.90421
0.371618,2.43362,0.669528,0.0324746,-10.0137
0.599273,4.72886,0.332883,0.00747519,-2.73623
0.00992141,0.176909,0.398039,0.026892,-12.9114
0.183523,7.91004,0.74261,0.0521628,-12.89
0.529562,0.375898,0.129835,0.309743,-4.90206
0.467235,18.616,0.477144,0.0449478,-8.99585
0.267042,9.95579,0.254172,0.428335,-16.2038
0.0758557,2.06562,0.496768,0.0113619,-12.1619
0.545695,0.717476,0.399789,0.0157494,-6.43539
0.217416,18.7232,0.508349,0.0124436,-10.5755
0.0758557,2.06562,0.631132,0.0113619,-12.1523
0.516154,6.43601,0.354318,0.018348,-1.20323
0.481638,7.41062,0.354318,0.018348,-1.70295
0.481638,7.41062,0.354318,0.018348,-3.53453
0.56476,9.12235,0.096525,0.0685932,-28.8019
0.550217,13.9945,0.366965,0.00951641,-0.235692
0.577439,13.9945,0.366965,0.0143987,-1.0481
0.577439,13.9945,0.366965,0.00951641,-0.605076
0.577439,13.9945,0.366965,0.00951641,-0.576956
0.577439,13.9945,0.366965,0.00951641,-0.912453
0.577439,2.4401,0.366965,0.00951641,-0.727827
0.577439,16.6612,0.366965,0.00951641,-0.365187
0.577439,0.717476,0.366965,0.00951641,-10.9094
0.466079,14.261,0.281986,0.101363,-6.99536
0.647875,14.2693,0.188875,-0.0444255,-68.3758
0.640666,12.6919,0.263949,0.144012,-0.374118
0.896983,6.60277,0.712639,0.273825,-16.2038
0.539362,13.4356,0.15559,0.0292744,-24.6147
0.392628,0.375898,0.244437,0.0143987,-6.02847
0.0758557,2.06562,0.631132,0.0113619,-11.7789
0.322044,0.303097,0.0869987,0.371023,-16.0934
0.516154,6.43601,0.354318,0.018348,-1.38908
0.463558,15.39,0.32779,0.309743,-16.2038
0.510689,0.375898,0.408972,0.0761305,-5.23516
0.550217,10.8224,0.32779,0.0334985,-0.256279
0.395023,6.43601,0.352773,0.0143987,-4.00848
0.529562,0.375898,0.129835,0.309743,-6.70108
0.545695,0.717476,0.399789,0.0157494,-5.26492
0.550217,2.4401,0.332883,0.0334985,-2.05217
0.267042,9.95579,0.254172,0.428335,-16.2038
0.550217,2.4401,0.313897,0.0334985,-0.204996
0.577439,0.375898,0.129835,0.309743,-6.1219
0.395023,6.43601,0.352773,0.0143987,-5.52325
0.146654,16.8875,0.766186,0.0618538,-13.6837
0.896983,6.60277,0.712639,0.273825,-16.2038
0.211472,16.9786,0.130661,0.330523,-16.2038
0.497286,12.7023,0.570847,-0.239643,-1.67468
0.0344147,11.495,0.146282,0.558633,-16.2038
0.56476,9.12235,0.096525,0.0685932,-35.8807
0.162166,5.2523,0.629092,0.157319,-16.0934
0.338751,1.15853,0.238095,0.144157,-12.7852
0.599273,4.72886,0.332883,0.018348,-1.06019
0.463558,15.39,0.554009,0.0334985,-10.7927
0.467235,18.616,0.477144,0.0449478,-7.88056
0.463558,15.39,0.32779,0.0247804,-2.22939
0.395023,19.5074,0.352773,0.0143987,-4.37855
0.553133,3.23175,0.615555,0.0350849,-8.67385
0.545695,13.9945,0.399789,0.0157494,-0.469376
0.479567,14.0468,0.163518,0.0464169,-3.86442
0.550217,2.4401,0.313897,0.0334985,-0.341817
0.577439,15.39,0.32779,0.0247804,-0.29857
0.395023,9.52123,0.588672,0.00285111,-8.70465
0.395023,19.5074,0.352773,0.0143987,-8.03608
0.00720854,18.5225,0.323445,0.610078,-16.2038
0.510689,7.41062,0.354318,0.018348,-0.52617
0.481638,7.6133,0.344779,0.128894,-10.5001
0.577439,13.9945,0.366965,0.00951641,-1.47895
0.599273,15.39,0.32779,0.0767685,-0.981907
0.395023,9.52123,0.588672,0.0767685,-15.1899
0.439486,15.8645,0.364163,0.337705,-16.2038
0.392628,12.6943,0.32779,0.0334985,-4.29816
0.281748,12.6943,0.654152,0.000330993,-10.3942
0.510689,7.41062,0.354318,0.018348,-3.05809
0.510689,7.41062,0.354318,0.018348,-1.44043
0.577439,13.9945,0.366965,0.00951641,-0.286893
0.529562,13.9945,0.366965,0.00951641,-0.255954
0.481638,0.375898,0.408972,0.0761305,-4.15045
0.599273,4.72886,0.332883,0.018348,-4.07
0.463558,15.39,0.32779,0.0334985,-4.11412
0.146654,16.8875,0.766186,0.0618538,-14.3752
0.463558,14.6659,0.332883,0.0124436,-1.19616
0.554514,7.22656,0.344779,0.104658,-5.16599
0.392628,11.3122,0.244437,0.086481,-6.92769
0.20231,9.15029,0.58647,0.199381,-16.0934
0.231632,6.1885,0.285121,0.361847,-16.2038
0.463558,12.6943,0.32779,0.0334985,-2.098
0.545695,0.717476,0.399789,0.0157494,-4.32602
0.375762,14.6659,0.631132,0.0124436,-9.60329
0.0798365,1.09173,0.0692502,0.291807,-16.2038
0.599273,15.39,0.32779,0.0767685,-0.60606
0.550217,2.4401,0.313897,0.0334985,-1.76297
0.529562,0.375898,0.129835,0.0124436,-41.1108
0.577439,0.375898,0.129835,0.309743,-3.56564
0.330359,0.676986,0.615363,0.0247804,-5.87241
0.281748,12.6943,0.654152,0.000330993,-9.94961
0.550217,2.4401,0.313897,0.0334985,-2.65322
0.516154,6.43601,0.354318,0.00747519,-0.655808
0.00720854,18.5225,0.323445,0.610078,-16.2038
0.552744,12.9983,0.238095,0.0143987,-11.9968
0.395023,9.52123,0.588672,0.00285111,-8.52209
0.345244,17.9712,0.196125,0.401843,-16.2038
0.510689,7.41062,0.354318,0.018348,-0.883477
0.463558,10.8224,0.32779,0.0334985,-2.19474
0.405871,7.41062,0.580797,0.00550528,-8.17132
0.228041,11.7194,0.179019,0.258148,-16.0934
0.405871,7.41062,0.580797,0.00550528,-7.96128
0.392628,0.717476,0.244437,0.086481,-3.16577
0.552744,12.9983,0.238095,0.0143987,-6.87042
0.463558,15.39,0.332883,0.0334985,-2.16225
0.599273,4.72886,0.313897,0.0767685,-0.233567
0.183523,7.91004,0.74261,0.0521628,-13.3565
0.395023,19.5074,0.352773,0.0143987,-5.59089
0.550217,2.4401,0.332883,0.0767685,-0.527122
0.392628,0.717476,0.32779,0.086481,-4.55295
0.550217,2.4401,0.313897,0.0767685,-0.879841
0.550217,2.4401,0.313897,0.0334985,-2.42696
0.554514,2.4401,0.313897,0.0334985,-1.54827
0.550217,2.4401,0.313897,0.0334985,-0.510056
0.550217,2.4401,0.313897,0.0334985,-0.738243
0.550217,2.4401,0.313897,0.0334985,-0.662477
0.550217,2.4401,0.313897,0.018348,-1.50956
0.516154,4.72886,0.313897,0.0767685,-2.5928
0.599273,18.616,0.313897,0.0767685,-0.420344
0.599273,4.72886,0.366965,0.0767685,-2.72693
0.599273,4.72886,0.313897,0.0767685,-0.70132
0.510689,13.9945,0.354318,0.018348,-0.821339
0.392628,0.717476,0.244437,0.086481,-3.0517
0.550217,10.8224,0.32779,0.018348,-0.661846
0.392628,0.717476,0.244437,0.0767685,-2.98339
0.392628,0.717476,0.399789,0.086481,-4.57203
0.577439,10.8224,0.32779,0.0334985,-1.72084
0.375762,14.6659,0.631132,0.0124436,-10.1515
0.463558,14.0468,0.163518,0.0464169,-5.45154
0.395023,9.52123,0.588672,0.00285111,-8.31266
0.516154,6.43601,0.354318,0.00747519,-0.839637
0.550217,11.3122,0.244437,0.086481,-1.26582
0.281748,12.6943,0.654152,0.000330993,-9.93049
0.322044,0.303097,0.0869987,0.371023,-15.9853
0.599273,4.72886,0.313897,0.0767685,-0.323412
0.550217,10.8224,0.32779,0.0334985,-1.81181
0.463558,15.39,0.554009,0.0334985,-10.947
0.577439,15.39,0.32779,0.0767685,-0.229307
0.510689,7.41062,0.354318,0.018348,-1.54453
0.577439,0.375898,0.129835,0.309743,-3.52073
0.552744,12.9983,0.238095,0.0143987,-12.7136
0.510689,2.4401,0.354318,0.018348,-0.525136
0.510689,7.41062,0.354318,0.0334985,-0.951705
0.647875,14.2693,0.188875,-0.0444255,-48.5132
0.395023,6.43601,0.352773,0.0143987,-6.8429
0.510689,7.41062,0.354318,0.018348,-1.21771
0.553133,3.23175,0.615555,0.0350849,-9.97689
0.228041,11.7194,0.179019,0.258148,-16.2038
0.516154,6.43601,0.354318,0.018348,-1.1838
0.552744,12.9983,0.238095,0.0143987,-7.31237
0.577439,15.39,0.332883,0.0247804,-0.377159
0.0758557,2.06562,0.631132,0.0113619,-12.3708
0.395023,9.52123,0.588672,0.00285111,-8.78615
0.640666,13.9945,0.366965,0.00951641,-0.643525
0.550217,10.8224,0.32779,0.0334985,-1.36234
0.267042,9.95579,0.254172,0.428335,-16.2038
0.392628,12.6943,0.32779,0.0334985,-5.94398
0.550217,2.4401,0.332883,0.0767685,-0.192615
0.510689,7.41062,0.354318,0.0334985,-1.78602
0.577439,15.39,0.32779,0.0247804,-0.385258
0.463558,15.39,0.32779,0.0247804,-1.63036
0.183523,7.91004,0.74261,0.0521628,-13.5689
0.392628,0.717476,0.399789,0.086481,-6.03985
0.463558,15.39,0.32779,0.309743,-16.2038
0.510689,7.41062,0.354318,0.018348,-0.692156
0.577439,0.375898,0.129835,0.309743,-1.94774
0.395023,19.5074,0.352773,0.0143987,-4.66427
0.599273,4.72886,0.332883,0.0334985,-1.78987
0.599273,4.72886,0.332883,0.018348,-3.85278
0.599273,4.72886,0.332883,0.018348,-2.88057
0.479567,14.6659,0.332883,0.0124436,-0.68392
0.20231,9.15029,0.58647,0.199381,-16.2038
0.529562,13.9945,0.366965,0.00951641,-0.443827
0.392628,0.717476,0.32779,0.086481,-5.14964
0.183523,7.91004,0.74261,0.0521628,-13.886
0.550217,2.4401,0.313897,0.0767685,-1.09802
0.516154,6.43601,0.354318,0.00747519,-0.403482
0.550217,2.4401,0.332883,0.0767685,-1.71763
0.463558,15.39,0.554009,0.0334985,-10.1497
0.577439,13.9945,0.366965,0.00951641,-0.379364
0.599273,13.9945,0.366965,0.00951641,-0.619339
0.550217,11.3122,0.244437,0.086481,-0.987704
0.550217,6.43601,0.366965,0.00951641,-1.49953
0.529562,13.9945,0.366965,0.0247804,-1.66967
0.510689,7.41062,0.354318,0.018348,-1.55567
0.599273,4.72886,0.366965,0.018348,-0.404043
0.510689,2.4401,0.354318,0.018348,-1.85849
0.539362,13.4356,0.15559,0.0292744,-22.5483
0.599273,4.72886,0.332883,0.0334985,-1.52779
0.516154,6.43601,0.354318,0.00747519,-0.342733
0.529562,13.9945,0.366965,0.00951641,-0.372259
0.550217,2.4401,0.313897,0.0334985,-0.310525
0.599273,15.39,0.32779,0.0247804,-5.57449
0.599273,15.39,0.32779,0.0767685,-0.850781
0.79622,13.9305,0.146929,0.127097,-35.6558
0.516154,6.43601,0.354318,0.00747519,-0.571107
0.577439,15.39,0.332883,0.0247804,-2.00123
0.479567,14.6659,0.332883,0.0124436,-1.56061
0.599273,15.39,0.32779,0.0247804,-1.50848
0.481638,0.375898,0.408972,0.0761305,-4.69005
0.0798365,1.09173,0.0692502,0.291807,-16.2038
0.479567,14.6659,0.332883,0.0124436,-1.03427
0.516154,6.43601,0.354318,0.144012,-10.6582
0.330359,0.676986,0.615363,0.0247804,-5.56994
0.281135,15.4085,0.337641,0.0243118,-8.71784
0.392628,0.375898,0.244437,0.0143987,-5.38676
0.392628,0.375898,0.244437,0.0143987,-6.87711
0.345244,17.9712,0.196125,0.401843,-16.2038
0.550217,2.4401,0.366965,0.0767685,-2.73226
0.599273,13.9945,0.366965,0.00951641,-1.11838
0.481638,7.6133,0.344779,0.128894,-9.8619
0.550217,2.4401,0.332883,0.0767685,-0.781041
0.550217,2.4401,0.32779,0.0767685,-1.45297
0.550217,2.4401,0.332883,0.0767685,-1.41122
0.550217,2.4401,0.332883,0.0767685,-0.797109
0.550217,2.4401,0.332883,0.00951641,-1.50447
0.550217,11.3122,0.332883,0.0767685,-1.98572
0.550217,2.4401,0.332883,0.0767685,-0.56607
0.550217,2.4401,0.332883,0.018348,-0.742719
0.640666,15.39,0.32779,0.0767685,-1.83367
0.577439,15.39,0.32779,0.0767685,-2.71505
0.516154,6.43601,0.354318,0.00747519,-0.376207
0.550217,2.4401,0.332883,0.0767685,-0.864531
0.183523,7.91004,0.74261,0.0521628,-13.2067
0.395023,19.5074,0.352773,0.0143987,-6.24079
0.550217,0.717476,0.244437,0.086481,-2.47349
0.640666,15.39,0.366965,0.00951641,-4.87602
0.577439,15.39,0.332883,0.0247804,-0.373289
0.510689,2.4401,0.354318,0.0334985,-1.77882
0.392628,0.717476,0.244437,0.086481,-2.79378
0.516154,6.43601,0.32779,0.00747519,-0.275361
0.516154,6.43601,0.354318,0.00747519,-0.780409
0.529562,13.9945,0.366965,0.0247804,-1.15259
0.539362,13.4356,0.15559,0.0292744,-22.3163
0.267042,9.95579,0.254172,0.428335,-16.2038
0.577439,0.375898,0.129835,0.309743,-2.33768
0.550217,4.72886,0.366965,0.018348,-0.400895
0.0758557,2.06562,0.631132,0.0113619,-11.9992
0.599273,4.72886,0.366965,0.018348,-0.416443
0.529562,13.9945,0.366965,0.018348,-0.454293
0.516154,2.4401,0.313897,0.0334985,-0.701626
0.516154,6.43601,0.354318,0.00747519,-0.872479
0.550217,15.39,0.313897,0.0334985,-0.361772
0.0758557,2.06562,0.631132,0.0113619,-12.0388
0.552744,12.9983,0.238095,0.0143987,-8.8216
0.479567,14.6659,0.332883,0.00747519,-1.46735
0.550217,2.4401,0.313897,0.0767685,-0.211337
0.550217,2.4401,0.244437,0.086481,-0.642587
0.599273,4.72886,0.332883,0.018348,-0.836147
0.463558,15.39,0.554009,0.0334985,-10.0663
0.550217,2.4401,0.313897,0.0767685,-1.08476
0.510689,18.616,0.313897,0.0767685,-3.55671
0.599273,6.43601,0.354318,0.00747519,-5.18138
0.577439,13.9945,0.366965,0.00747519,-0.289273
0.599273,4.72886,0.313897,0.0767685,-0.325408
0.577439,15.39,0.332883,0.0247804,-0.347091
0.550217,2.4401,0.313897,0.0334985,-0.867125
0.516154,4.72886,0.354318,0.00747519,-0.701384
0.479567,14.6659,0.332883,0.0124436,-1.7355
0.554514,2.4401,0.313897,0.0334985,-0.793748
0.529562,13.9945,0.366965,0.00951641,-0.382231
0.392628,12.6943,0.32779,0.0334985,-7.40996
0.577439,15.39,0.332883,0.0247804,-0.575461
0.577439,13.9945,0.366965,0.00951641,-0.733624
0.463558,15.39,0.32779,0.0247804,-2.76413
0.577439,13.9945,0.366965,0.00747519,-1.12803
0.183523,7.91004,0.74261,0.0521628,-13.9681
0.228041,11.7194,0.179019,0.258148,-16.2038
0.539362,13.4356,0.15559,0.0292744,-19.5416
0.392628,0.375898,0.244437,0.0143987,-6.60835
0.599273,15.39,0.32779,0.0247804,-2.03591
0.529562,2.4401,0.366965,0.00951641,-0.730745
0.395023,9.52123,0.588672,0.00285111,-9.03322
0.345244,17.9712,0.196125,0.401843,-16.2038
0.479567,14.6659,0.332883,0.0124436,-0.834664
0.599273,15.39,0.32779,0.0247804,-1.89442
0.577439,15.39,0.332883,0.0247804,-0.602549
0.599273,13.9945,0.332883,0.00951641,-2.04888
0.550217,2.4401,0.313897,0.0767685,-1.23554
0.510689,7.41062,0.354318,0.018348,-1.15299
0.640666,13.9945,0.366965,0.0767685,-3.91511
0.510689,6.43601,0.354318,0.00747519,-0.548493
0.510689,13.9945,0.354318,0.018348,-0.629286
0.640666,13.9945,0.366965,0.0767685,-4.04271
0.577439,15.39,0.332883,0.0247804,-0.465643
0.550217,14.6659,0.313897,0.0334985,-0.861129
0.395023,6.43601,0.352773,0.0767685,-9.40569
0.599273,7.41062,0.313897,0.0767685,-1.95058
0.599273,2.4401,0.313897,0.0334985,-5.09078
0.510689,13.9945,0.354318,0.00951641,-0.969874
0.550217,4.72886,0.313897,0.0767685,-5.14502
0.550217,6.43601,0.366965,0.00951641,-0.303196
0.550217,6.43601,0.354318,0.00747519,-1.24406
0.553133,3.23175,0.615555,0.0350849,-9.11845
0.550217,13.9945,0.332883,0.0767685,-2.61947
0.0798365,1.09173,0.0692502,0.291807,-16.2038
0.550217,2.4401,0.244437,0.086481,-0.307388
0.510689,7.41062,0.354318,0.018348,-1.8923
0.395023,9.52123,0.588672,0.00285111,-8.28777
0.599273,13.9945,0.366965,0.00747519,-1.54709
0.510689,18.616,0.354318,0.018348,-0.564855
0.395023,9.52123,0.588672,0.00285111,-7.59595
0.554514,2.4401,0.313897,0.0334985,-2.32068
0.510689,18.616,0.354318,0.018348,-0.492513
0.463558,15.39,0.554009,0.0334985,-10.4017
0.550217,14.6659,0.313897,0.0334985,-0.118348
0.510689,18.616,0.313897,0.0767685,-4.80238
0.599273,13.9945,0.354318,0.018348,-1.74806
0.390721,7.63696,0.0812728,0.0738979,-2.90041
0.392628,0.717476,0.399789,0.086481,-8.08247
0.281748,12.6943,0.654152,0.000330993,-10.2839
0.550217,14.6659,0.313897,0.0767685,-0.359795
0.550217,14.6659,0.313897,0.0334985,-0.911824
0.550217,14.6659,0.313897,0.018348,-2.02243
0.550217,2.4401,0.313897,0.0334985,-0.383018
0.550217,14.6659,0.313897,0.0247804,-1.87734
0.510689,14.6659,0.313897,0.0334985,-0.519152
0.550217,14.6659,0.313897,0.00747519,-2.70681
0.550217,2.4401,0.313897,0.0767685,-0.411852
0.348679,2.48159,0.564927,-0.0279244,-7.01158
0.550217,2.4401,0.313897,0.0767685,-1.21026
0.550217,14.6659,0.313897,0.0334985,-1.09298
0.550217,2.4401,0.244437,0.0247804,-5.43565
0.599273,4.72886,0.366965,0.0767685,-3.38144
0.550217,15.39,0.313897,0.0334985,-0.698984
0.577439,15.39,0.332883,0.0247804,-0.736286
0.735659,2.60317,0.322,0.165312,-7.53953
0.550217,4.72886,0.313897,0.0767685,-0.99443
0.392628,0.375898,0.244437,0.0143987,-7.20725
0.599273,6.43601,0.354318,0.00747519,-2.07266
0.550217,2.4401,0.332883,0.0767685,-1.22709
0.599273,6.43601,0.366965,0.018348,-0.860227
0.510689,7.41062,0.354318,0.018348,-0.719605
0.577439,15.39,0.332883,0.086481,-3.07164
0.479567,14.6659,0.332883,0.00747519,-0.478646
