p_div,func_decline,p_diff,p_die,fitness
0.125892,14.978,0.339016,0.284299,-1.01169
0.383212,19.15,0.334755,0.00770565,-1.70754
0.181744,13.0087,0.413891,0.263704,-1.01169
0.258054,18.5875,0.222353,0.320598,-1.01169
0.251171,1.77586,0.202582,0.516657,-1.01169
0.148813,0.727688,0.477003,0.193563,-1.01169
0.470584,1.78415,0.411128,0.0517419,-1.52402
0.0862044,10.0819,0.341145,0.324341,-1.01169
0.251171,1.77586,0.685068,0.516657,-1.01169
0.0788744,4.8515,0.634211,0.0020449,-0.426519
0.459429,4.38359,0.142515,0.368956,-0.817786
0.293111,3.81148,0.295759,0.0127426,-0.501834
0.331634,3.13873,0.44799,0.0944021,-0.574436
0.30138,17.361,0.672596,0.0120096,-0.175093
0.0391874,15.267,0.595085,0.3031,-1.01169
0.00228232,10.465,0.963667,0.00890818,-0.440574
0.175775,13.1129,0.175711,0.0123065,-0.371131
0.516885,19.458,0.0554238,0.300249,-7.56194
0.175775,15.6561,0.175711,0.0123065,-0.59854
0.515664,13.5545,0.11771,0.243173,-4.55133
0.383212,19.15,0.334755,0.00770565,-1.77974
0.30138,9.82083,0.0371788,0.238702,-0.419548
0.262411,6.05574,0.685068,0.00503203,-0.260116
0.4425,4.98717,0.193553,0.272004,-0.851584
0.262411,13.0058,0.685068,0.0272353,-0.248979
0.2374,4.35367,0.746593,0.00427513,-0.24184
0.548375,1.43485,0.352889,0.084496,-3.63467
0.380014,10.1588,0.45597,0.215651,-1.01169
0.262411,13.0058,0.685068,0.00503203,-0.297092
0.175775,15.6561,0.637264,0.0123065,-0.323922
0.0517017,18.3953,0.706372,0.222061,-1.01169
0.181744,13.0087,0.413891,0.263704,-1.01169
0.0608504,15.0581,0.963667,0.414634,-1.01169
0.293111,3.81148,0.295759,0.0127426,-0.582287
0.470584,1.78415,0.411128,0.0517419,-1.04727
0.138601,15.4456,0.303523,0.0207864,-0.178236
0.30138,9.82083,0.0371788,0.238702,-0.55494
0.383212,19.15,0.334755,0.00770565,-1.79196
0.4425,13.1129,0.637264,0.0479703,-0.327457
0.467627,13.0352,0.144967,0.373969,-0.967069
0.415041,0.337898,0.353818,0.0131474,-15.6288
0.00228232,10.465,0.310235,0.00890818,-0.440574
0.0807491,7.93884,0.629042,0.100862,-0.906149
0.0167139,0.851183,0.788968,0.0419032,-0.445213
0.0788744,4.8515,0.634211,0.0020449,-0.430433
0.0500311,12.4773,0.77965,0.0876069,-0.858104
0.175775,15.6561,0.175711,0.0123065,-0.276779
0.0500311,12.4773,0.77965,0.0876069,-0.767567
0.303439,13.0352,0.680443,0.00190195,-0.246806
0.470584,1.78415,0.411128,0.0517419,-1.31916
0.383212,19.15,0.334755,0.00770565,-1.61472
0.145147,5.23421,0.520236,0.252128,-1.01169
0.0897742,3.07784,0.817139,0.0451152,-0.444103
0.00228232,10.465,0.963667,0.0479703,-0.537575
0.0756818,15.7059,0.853197,0.0684279,-0.64775
0.45889,8.03664,0.0391354,0.37871,-0.513262
0.383212,19.15,0.334755,0.00770565,-1.43633
0.558641,4.92068,0.416802,0.0214261,-7.61054
0.00228232,10.465,0.963667,0.00890818,-0.422563
0.00228232,10.465,0.310235,0.00890818,-0.411747
0.383212,19.15,0.334755,0.00770565,-1.66071
0.05306,2.49685,0.471505,0.391094,-1.01169
0.17472,17.4247,0.411719,0.19452,-1.01169
0.57955,18.3626,0.291791,0.124673,-5.52521
0.0310678,12.7161,0.926848,0.0219719,-0.352294
0.0762292,2.24551,0.429367,0.108466,-0.920397
0.415041,0.337898,0.353818,0.0131474,-17.6958
0.119712,16.2172,0.117166,0.148161,-0.95746
0.599538,13.4847,0.21112,0.0662221,-26.5684
0.303439,6.05574,0.680443,0.00190195,-0.2343
0.373901,11.6192,0.551122,0.0272353,-0.108772
0.271797,11.6192,0.551122,0.0272353,-0.169537
0.442737,11.4658,0.614927,0.031852,-0.129202
0.445815,11.6192,0.551122,0.0272353,-0.147428
0.373901,11.6192,0.551122,0.0272353,-0.090917
0.373901,11.6192,0.551122,0.0272353,-0.118524
0.373901,11.6192,0.551122,0.0272353,-0.110434
0.373901,11.6192,0.551122,0.0272353,-0.118184
0.373901,17.361,0.551122,0.0272353,-0.0868137
0.373901,11.6192,0.551122,0.0272353,-0.0878557
0.30138,9.82083,0.0371788,0.238702,-0.477895
0.303439,6.05574,0.680443,0.00190195,-0.24929
0.0608504,15.0581,0.963667,0.414634,-1.01169
0.303439,6.05574,0.672596,0.00190195,-0.25207
0.30138,17.361,0.746593,0.0120096,-0.286022
0.262411,6.05574,0.634211,0.00503203,-0.214011
0.225397,11.5134,0.487522,0.0446013,-0.402274
0.459429,4.38359,0.142515,0.368956,-0.93905
0.125892,14.978,0.339016,0.284299,-1.01169
0.251171,1.77586,0.685068,0.516657,-1.01169
0.2374,4.35367,0.746593,0.00427513,-0.274974
0.459429,4.38359,0.142515,0.368956,-0.959006
0.0807491,7.93884,0.629042,0.100862,-0.894742
0.30138,17.361,0.77965,0.0120096,-0.262785
0.331634,3.13873,0.44799,0.0944021,-0.49706
0.422899,17.4047,0.663897,0.156516,-0.984576
0.383212,19.15,0.334755,0.00770565,-1.27861
0.00228232,10.465,0.963667,0.0479703,-0.580815
0.0310678,12.7161,0.746593,0.0219719,-0.331277
0.4425,13.1129,0.637264,0.0479703,-0.281612
0.00228232,10.465,0.963667,0.0123065,-0.421356
0.262411,6.05574,0.685068,0.0451152,-0.217119
0.175775,15.6561,0.175711,0.00890818,-0.332496
0.4425,13.1129,0.637264,0.0479703,-0.300135
0.446059,11.2928,0.566256,-0.0155976,-0.449841
0.303439,11.5134,0.487522,0.0446013,-0.244958
0.0807491,7.93884,0.629042,0.100862,-0.931805
0.138601,11.4866,0.584268,-0.00406811,-0.3613
0.558641,4.92068,0.416802,0.0214261,-3.76842
0.0368421,15.6886,0.956728,-0.0579428,-0.516777
0.314273,11.4866,0.584268,-0.00406811,-0.26881
0.00228232,10.465,0.963667,0.0123065,-0.421356
0.262411,17.361,0.672596,0.0120096,-0.198561
0.373901,11.6192,0.551122,0.00503203,-0.250776
0.251171,1.77586,0.202582,0.516657,-1.01169
0.314273,15.4456,0.303523,0.0207864,-0.327226
0.0807491,7.93884,0.629042,0.100862,-0.834081
0.515664,13.5545,0.11771,0.243173,-4.31391
0.30138,17.361,0.746593,0.0120096,-0.209546
0.4425,13.1129,0.637264,0.0479703,-0.31211
0.0608504,15.0581,0.963667,0.414634,-1.01169
0.492884,2.40693,0.294087,0.00421031,-11.0147
0.4425,13.1129,0.637264,0.0479703,-0.311134
0.0862044,10.0819,0.341145,0.324341,-1.01169
0.470584,1.78415,0.411128,0.0517419,-0.657869
0.383212,19.15,0.334755,0.00770565,-1.62936
0.314273,15.4456,0.303523,0.0207864,-0.256097
0.415041,0.337898,0.353818,0.0131474,-15.3429
0.175775,17.361,0.672596,0.0120096,-0.216712
0.0608504,15.0581,0.963667,0.414634,-1.01169
0.225397,13.0352,0.680443,0.00190195,-0.292453
0.445815,11.6192,0.451116,0.0602116,-0.257948
0.0788744,4.8515,0.685068,0.0020449,-0.418215
0.0788744,4.8515,0.634211,0.00503203,-0.419737
0.262411,6.05574,0.685068,0.0451152,-0.265481
0.383212,19.15,0.334755,0.00770565,-1.38602
0.40236,12.1234,0.270358,0.181657,-0.836018
0.373901,16.4384,0.451116,0.0602116,-0.22676
0.303439,13.0352,0.634211,0.00190195,-0.23059
0.05306,2.49685,0.471505,0.391094,-1.01169
0.175775,17.361,0.672596,0.0602116,-0.543587
0.138601,15.4456,0.303523,0.00503203,-0.200658
0.262411,13.0058,0.685068,0.00503203,-0.256408
0.0310678,12.7161,0.926848,0.0207864,-0.321668
0.00228232,17.361,0.77965,0.0120096,-0.400339
0.30138,9.82083,0.0371788,0.238702,-0.468262
0.40236,12.1234,0.270358,0.181657,-0.69123
0.2374,4.35367,0.746593,0.00427513,-0.24849
0.0310678,12.7161,0.746593,0.0219719,-0.381121
0.331634,3.13873,0.44799,0.0944021,-0.696446
0.175775,17.361,0.672596,0.0120096,-0.295421
0.0788744,4.8515,0.634211,0.0020449,-0.358497
0.373901,17.361,0.672596,0.0120096,-0.167238
0.470584,1.78415,0.411128,0.0517419,-0.819104
0.175775,15.6561,0.175711,0.0123065,-0.270935
0.0500311,12.4773,0.77965,0.0876069,-0.906149
0.0788744,4.8515,0.685068,0.0020449,-0.424839
0.30138,17.361,0.746593,0.0120096,-0.265561
0.0788744,4.8515,0.634211,0.0020449,-0.375239
0.599538,13.4847,0.21112,0.0662221,-26.8733
0.0807491,7.93884,0.629042,0.100862,-0.800502
0.175775,11.6192,0.551122,0.00503203,-0.327848
0.373901,16.4384,0.451116,0.0602116,-0.26081
0.303439,13.0352,0.680443,0.00503203,-0.243537
0.0788744,4.8515,0.634211,0.0020449,-0.411616
0.383212,19.15,0.334755,0.00770565,-1.71729
0.147912,12.0501,0.634628,0.0548369,-0.432604
0.175775,12.7161,0.175711,0.0123065,-0.181675
0.4425,13.1129,0.637264,0.0479703,-0.339805
0.262411,17.361,0.685068,0.00503203,-0.267653
0.373901,17.361,0.551122,0.0272353,-0.153829
0.373901,17.361,0.551122,0.0272353,-0.108533
0.373901,11.6192,0.551122,0.0272353,-0.0979186
0.373901,13.0058,0.551122,0.0272353,-0.076189
0.373901,17.361,0.551122,0.0272353,-0.117848
0.373901,17.361,0.551122,0.0272353,-0.0695191
0.373901,17.361,0.551122,0.0272353,-0.0738124
0.373901,17.361,0.634211,0.0272353,-0.111087
0.373901,11.6192,0.551122,0.0272353,-0.0681785
0.373901,11.6192,0.672596,0.0272353,-0.187682
0.262411,13.0058,0.685068,0.00503203,-0.252834
0.373901,17.361,0.672596,0.0120096,-0.172018
0.445815,11.6192,0.451116,0.0602116,-0.170244
0.147912,12.0501,0.634628,0.0548369,-0.607428
0.0807491,7.93884,0.629042,0.100862,-0.834081
0.445815,11.6192,0.551122,0.0272353,-0.150923
0.262411,13.0058,0.685068,0.00503203,-0.218558
0.373901,16.4384,0.451116,0.0602116,-0.301943
0.175775,12.7161,0.685068,0.0123065,-0.221964
0.30138,17.361,0.634211,0.0120096,-0.21472
0.442737,11.6192,0.614927,0.031852,-0.128926
0.225397,11.5134,0.487522,0.0446013,-0.242127
0.303439,13.0352,0.77965,0.00190195,-0.328104
0.303439,11.6192,0.551122,0.0272353,-0.156971
0.0807491,7.93884,0.629042,0.100862,-0.906149
0.262411,17.361,0.685068,0.00503203,-0.303483
0.373901,17.361,0.746593,0.0120096,-0.226089
0.445815,11.6192,0.551122,0.0272353,-0.103169
0.445815,11.6192,0.551122,0.0272353,-0.108783
0.30138,17.361,0.672596,0.0120096,-0.240602
0.373901,11.6192,0.551122,0.00890818,-0.257888
0.373901,11.6192,0.551122,0.0272353,-0.11813
0.0788744,4.8515,0.634211,0.00503203,-0.381434
0.373901,11.6192,0.551122,0.0272353,-0.101417
0.0310678,12.7161,0.746593,0.0219719,-0.376316
0.175775,12.7161,0.175711,0.0123065,-0.282793
0.373901,11.6192,0.551122,0.0272353,-0.0703057
0.303439,13.0352,0.680443,0.00503203,-0.206921
0.145409,11.6037,0.512901,-0.130021,-0.326709
0.125892,14.978,0.339016,0.284299,-1.01169
0.262411,6.05574,0.685068,0.0451152,-0.328117
0.05306,2.49685,0.471505,0.391094,-1.01169
0.373901,11.6192,0.672596,0.0120096,-0.173451
0.383212,19.15,0.334755,0.00770565,-1.59657
0.4425,13.1129,0.637264,0.0479703,-0.257264
0.0788744,4.8515,0.634211,0.0020449,-0.39473
0.4425,13.1129,0.637264,0.0479703,-0.281894
0.373901,11.6192,0.551122,0.0272353,-0.0804709
0.175775,17.361,0.672596,0.0120096,-0.311758
0.175775,17.361,0.672596,0.0602116,-0.537575
0.175775,11.6192,0.551122,0.0272353,-0.240576
0.175775,15.6561,0.175711,0.00890818,-0.388588
0.331634,3.13873,0.44799,0.0944021,-0.553391
0.0500311,12.4773,0.77965,0.0876069,-0.834081
0.373901,11.6192,0.551122,0.0272353,-0.0871158
0.175775,15.6561,0.175711,0.0123065,-0.274747
0.330684,17.4664,0.555168,0.00680702,-0.252748
0.4425,13.1129,0.637264,0.0479703,-0.255476
0.0608504,15.0581,0.963667,0.414634,-1.01169
0.373901,11.6192,0.551122,0.0272353,-0.0514737
0.147912,12.0501,0.634628,0.0548369,-0.543587
0.373901,11.6192,0.551122,0.0272353,-0.149044
0.2374,4.35367,0.746593,0.00427513,-0.220621
0.445815,11.4658,0.551122,0.0272353,-0.0996907
0.373901,12.7161,0.551122,0.0272353,-0.127287
0.314273,15.4456,0.303523,0.0207864,-0.356608
0.373901,11.6192,0.551122,0.00503203,-0.281625
0.262411,17.361,0.672596,0.0120096,-0.257326
0.30138,17.361,0.634211,0.0120096,-0.228793
0.2374,4.35367,0.584268,0.00427513,-0.23921
0.4425,13.1129,0.637264,0.0479703,-0.235184
0.373901,17.361,0.746593,0.0120096,-0.229719
0.0788744,4.8515,0.634211,0.0272353,-0.318485
0.175775,15.6561,0.175711,0.0123065,-0.335642
0.445815,11.6192,0.551122,0.0272353,-0.142267
0.175775,17.361,0.746593,0.0120096,-0.272032
0.373901,17.361,0.672596,0.0120096,-0.149325
0.373901,17.361,0.746593,0.0120096,-0.223479
0.373901,12.7161,0.551122,0.0272353,-0.0920462
0.373901,17.361,0.672596,0.0120096,-0.168268
0.442737,11.4658,0.614927,0.0272353,-0.104658
0.373901,17.361,0.551122,0.0272353,-0.103165
0.445815,11.4658,0.551122,0.0272353,-0.177103
0.30138,9.82083,0.0371788,0.238702,-0.608174
0.28171,11.5601,0.167242,0.174588,-0.617557
0.373901,11.6192,0.551122,0.0272353,-0.147799
0.303439,11.5134,0.672596,0.0446013,-0.244998
0.373901,17.361,0.551122,0.0272353,-0.0951086
0.30138,17.361,0.746593,0.0120096,-0.201492
0.314273,12.7161,0.175711,0.0123065,-5.07917
0.373901,17.361,0.551122,0.0272353,-0.129255
0.442737,11.4658,0.614927,0.0272353,-0.107681
0.373901,16.4384,0.451116,0.0602116,-0.232863
0.373901,11.6192,0.551122,0.0272353,-0.0881161
0.383212,19.15,0.334755,0.00770565,-2.08097
0.0807491,7.93884,0.629042,0.100862,-0.906149
0.373901,17.361,0.672596,0.0120096,-0.265099
0.373901,11.6192,0.551122,0.00503203,-0.259214
0.373901,11.6192,0.551122,0.0272353,-0.0733196
0.251171,1.77586,0.202582,0.516657,-1.01169
0.373901,11.6192,0.551122,0.0272353,-0.170262
0.484118,11.7183,0.669707,0.0227205,-0.091376
0.373901,11.6192,0.551122,0.0272353,-0.126503
0.373901,11.6192,0.551122,0.0272353,-0.115908
0.373901,11.6192,0.551122,0.0272353,-0.130026
0.373901,11.6192,0.551122,0.0272353,-0.135788
0.373901,11.6192,0.551122,0.0272353,-0.114115
0.373901,11.6192,0.551122,0.0272353,-0.0983626
0.416057,11.6092,0.510344,-0.0499777,-0.898639
0.373901,11.6192,0.551122,0.0272353,-0.0870628
0.373901,11.6192,0.551122,0.0272353,-0.0595282
0.442737,17.361,0.614927,0.031852,-0.0834211
0.145409,11.6037,0.512901,-0.130021,-0.261837
0.373901,17.361,0.634211,0.0272353,-0.191384
0.373901,12.7161,0.672596,0.0120096,-0.159974
0.175775,15.6561,0.175711,0.0123065,-0.355814
0.147912,12.0501,0.634628,0.0548369,-0.580815
0.442737,11.4658,0.614927,0.0272353,-0.149539
0.145409,11.6037,0.512901,-0.130021,-0.275504
0.445815,11.4658,0.551122,0.0272353,-0.0948943
0.373901,17.361,0.551122,0.0272353,-0.106175
0.533327,11.6187,0.620618,-0.0341523,-0.356607
0.373901,17.361,0.672596,0.0272353,-0.191243
0.2374,4.35367,0.584268,0.00427513,-0.214868
0.373901,11.6192,0.672596,0.0272353,-0.148509
0.373901,13.0058,0.551122,0.0272353,-0.101485
0.442737,11.4658,0.614927,0.0272353,-0.127375
0.373901,11.6192,0.551122,0.0272353,-0.107905
0.445815,17.361,0.746593,0.0120096,-0.240849
0.373901,11.4658,0.551122,0.0272353,-0.127254
0.373901,12.7161,0.551122,0.0272353,-0.132739
0.225397,11.5134,0.487522,0.0446013,-0.260172
0.445815,11.6192,0.451116,0.0602116,-0.249058
0.125892,14.978,0.339016,0.284299,-1.01169
0.445815,11.6192,0.551122,0.0272353,-0.115832
0.314273,12.7161,0.175711,0.0123065,-5.04443
0.373901,11.6192,0.551122,0.0272353,-0.123989
0.262411,13.0058,0.685068,0.00503203,-0.281319
0.175775,17.361,0.672596,0.0120096,-0.314383
0.383212,19.15,0.334755,0.00770565,-1.60206
0.175775,17.361,0.746593,0.0120096,-0.249342
0.175775,12.7161,0.685068,0.0123065,-0.323828
0.373901,17.361,0.551122,0.0272353,-0.0845755
0.373901,11.6192,0.551122,0.0272353,-0.124787
0.314273,15.4456,0.303523,0.0207864,-0.379244
0.373901,11.6192,0.551122,0.00503203,-0.344276
0.373901,17.361,0.551122,0.0272353,-0.137678
0.373901,17.361,0.746593,0.0120096,-0.233425
0.373901,11.6192,0.551122,0.0272353,-0.144633
0.225397,11.5134,0.487522,0.0446013,-0.300326
0.373901,11.6192,0.551122,0.0272353,-0.18695
0.445815,11.4658,0.551122,0.0272353,-0.109141
0.373901,11.6192,0.551122,0.0272353,-0.0991283
0.373901,17.361,0.746593,0.0120096,-0.191337
0.373901,11.6192,0.551122,0.0272353,-0.110733
0.445815,11.6192,0.551122,0.0272353,-0.113039
0.0807491,7.93884,0.629042,0.100862,-0.906149
0.373901,11.6192,0.672596,0.0272353,-0.209043
0.262411,6.05574,0.685068,0.0451152,-0.259084
0.0807491,7.93884,0.629042,0.100862,-0.906149
0.474006,11.453,0.60901,0.108168,-0.778331
0.445815,17.361,0.551122,0.0272353,-0.116197
0.373901,11.6192,0.551122,0.0272353,-0.109469
0.383212,19.15,0.334755,0.00770565,-1.27796
0.225397,11.5134,0.487522,0.0446013,-0.303796
0.401492,12.6192,0.509481,-0.0317657,-0.521496
0.175775,12.7161,0.175711,0.0123065,-0.268929
0.373901,11.6192,0.551122,0.0272353,-0.14213
0.373901,11.6192,0.551122,0.0272353,-0.0519374
0.474006,11.453,0.60901,0.108168,-0.835289
0.373901,11.6192,0.551122,0.0272353,-0.0813581
0.373901,13.0058,0.551122,0.0272353,-0.164387
0.373901,11.6192,0.551122,0.0272353,-0.0833382
0.373901,17.361,0.634211,0.0272353,-0.160811
0.373901,17.361,0.551122,0.0272353,-0.125451
0.373901,17.361,0.551122,0.0272353,-0.0642033
0.373901,17.361,0.746593,0.0120096,-0.237247
0.30138,17.361,0.634211,0.0120096,-0.206826
0.373901,17.361,0.634211,0.0272353,-0.140395
0.445815,11.4658,0.551122,0.0272353,-0.134381
0.175775,17.361,0.672596,0.0602116,-0.558001
0.175775,15.6561,0.175711,0.00890818,-0.376966
0.0788744,4.8515,0.634211,0.0020449,-0.351558
0.373901,17.361,0.551122,0.0272353,-0.0661634
0.225397,11.5134,0.487522,0.0446013,-0.314562
0.175775,15.6561,0.175711,0.0123065,-0.272755
0.373901,11.5134,0.487522,0.0446013,-0.153921
0.2374,4.35367,0.584268,0.00427513,-0.210921
0.442737,11.4658,0.614927,0.0272353,-0.131277
0.373901,11.6192,0.551122,0.0272353,-0.0630696
0.373901,12.7161,0.551122,0.0272353,-0.115931
0.373901,12.0501,0.634628,0.0548369,-0.351994
0.525442,17.3575,0.291615,0.0213062,-10.0678
0.147912,12.0501,0.634628,0.0548369,-0.630243
0.373901,12.7161,0.551122,0.0272353,-0.0551296
0.0608504,15.0581,0.963667,0.414634,-1.01169
0.373901,12.7161,0.672596,0.0120096,-0.189513
0.330684,17.4664,0.555168,0.00680702,-0.207421
0.442737,11.4658,0.614927,0.0272353,-0.143768
0.262411,17.361,0.672596,0.0120096,-0.188459
0.373901,11.6192,0.551122,0.0272353,-0.0915879
0.373901,11.6192,0.551122,0.0272353,-0.113239
0.373901,11.6192,0.551122,0.0272353,-0.128621
0.373901,11.6192,0.551122,0.0272353,-0.112232
0.373901,11.6192,0.551122,0.0272353,-0.0746241
0.373901,11.6192,0.551122,0.0272353,-0.0960788
0.373901,11.6192,0.551122,0.0272353,-0.082341
0.373901,17.361,0.551122,0.0272353,-0.162094
0.373901,11.6192,0.551122,0.0272353,-0.0911817
0.373901,11.4658,0.551122,0.0272353,-0.123319
0.465398,11.5936,0.435491,0.0335599,-0.486507
0.484118,12.7161,0.669707,0.0227205,-0.131544
0.445815,11.6192,0.451116,0.0602116,-0.265157
0.373901,12.7161,0.551122,0.0272353,-0.109933
0.373901,11.6192,0.551122,0.0272353,-0.111401
0.314273,15.4456,0.303523,0.0207864,-0.30752
0.401492,12.6192,0.509481,-0.0317657,-0.514293
0.373901,11.6192,0.551122,0.0272353,-0.116003
0.445815,17.361,0.746593,0.0120096,-0.211488
0.373901,12.7161,0.551122,0.0272353,-0.119332
