p_div,func_decline,p_diff,p_die,fitness
0.388856,15.0116,0.593005,0.00711456,0.315683
0.0387944,11.8757,0.627105,0.111036,0.4424
0.110871,12.5542,0.391595,0.396821,0.525459
0.20968,12.0869,0.387643,0.106502,0.403975
0.273113,1.26934,0.149398,0.503863,0.525459
0.288282,3.71574,0.332372,0.190984,0.501437
0.445617,18.5933,0.0652546,0.31938,1.11328
0.0972622,17.6488,0.389552,0.387676,0.525459
0.301967,11.8928,0.598025,0.0431082,0.0747101
0.299949,17.7487,0.199514,0.323033,0.525459
0.383498,13.4164,0.503696,0.0130486,0.215198
0.194328,9.00898,0.385886,0.00974527,0.170844
0.0432209,19.898,0.290597,0.118816,0.477414
0.262047,3.39735,0.294346,0.162493,0.414411
0.524439,4.39262,0.190379,0.0259233,33.8649
0.0319667,7.53029,0.936042,0.0258159,0.143609
0.377462,0.962322,0.294048,0.144272,0.177462
0.500167,10.464,0.459381,0.00353143,1.28477
0.171707,7.08574,0.420783,0.169215,0.477414
0.0616334,3.25019,0.70195,0.225731,0.525459
0.0730487,18.825,0.89721,0.00363481,0.231448
0.126434,13.6803,0.514997,0.224826,0.525459
0.430182,3.53057,0.226394,0.113779,2.48057
0.347239,18.1313,0.149362,0.244773,0.331326
0.363159,7.4335,0.509684,0.00942834,0.302603
0.48383,5.46181,0.456797,0.041027,0.416168
0.264306,8.62773,0.299723,0.311478,0.525459
0.171107,16.4324,0.752565,0.0378273,0.108863
0.232869,9.97829,0.735445,0.0210393,0.0984944
0.0394757,15.3938,0.366052,0.160394,0.525459
0.519503,0.432482,0.455468,0.00992342,27.223
0.0503777,9.63255,0.102153,0.394346,0.525459
0.494282,11.7314,0.277182,0.0255861,14.1009
0.417404,14.4001,0.437222,0.00899175,1.31986
0.305376,0.390792,0.0123337,0.639511,0.525459
0.279762,18.4415,0.680385,0.0224421,0.0900355
0.373295,16.6887,0.00339667,0.305231,1.19429
0.191288,3.47925,0.7109,0.0256285,0.0211952
0.458741,11.0902,0.033788,0.0419427,64.7745
0.458741,11.0902,0.033788,0.0419427,63.3895
0.4769,11.0973,0.0783854,0.549434,0.525459
0.273113,11.0902,0.033788,0.0849415,9.10326
0.458741,11.0902,0.033788,0.0849415,47.3296
0.458741,11.0902,0.033788,0.0849415,45.3302
0.458741,11.0902,0.033788,0.0849415,42.1941
0.580408,11.0902,0.033788,0.0849415,90.3367
0.538244,0.30535,0.455468,0.0327782,37.5923
0.538244,0.30535,0.19483,0.495511,0.525459
0.489915,15.2539,0.190945,0.246706,0.798284
0.22844,9.38861,0.101127,0.182949,0.382512
0.550662,2.64507,0.385833,0.0849415,1.86441
0.315629,2.02895,0.212619,0.220981,0.501437
0.1122,4.03806,0.313321,0.0327782,0.0717009
0.264306,8.62773,0.299723,0.311478,0.525459
0.489915,15.2539,0.190945,0.246706,1.38063
0.447778,10.2826,0.269924,0.0494258,5.24298
0.48383,5.46181,0.456797,0.041027,1.06869
0.511387,4.39262,0.231573,0.203239,1.72445
0.519503,0.432482,0.19483,0.00992342,54.6861
0.0730487,18.825,0.89721,0.00363481,0.216196
0.373295,16.6887,0.00339667,0.305231,1.28112
0.580408,13.4217,0.138764,0.246975,9.50957
0.458741,1.26934,0.149398,0.503863,0.525459
0.138501,18.0941,0.0242132,0.554118,0.525459
0.524439,4.39262,0.175499,0.0259233,38.0559
0.0394757,15.3938,0.366052,0.160394,0.501437
0.383498,13.4164,0.503696,0.0130486,0.499271
0.511387,15.9612,0.231573,0.203239,1.79044
0.108289,3.20412,0.0891664,0.0929352,0.195907
0.369562,4.12171,0.285605,0.113038,0.381498
0.332485,1.17313,0.121879,-0.0184444,21.7393
0.299949,17.7487,0.199514,0.323033,0.525459
0.275979,8.108,0.239239,0.440484,0.525459
0.171707,7.08574,0.420783,0.169215,0.501437
0.381519,18.364,0.192542,0.342786,0.487023
0.279762,18.4415,0.680385,0.0224421,0.0832562
0.0650712,15.9693,0.385833,0.528623,0.525459
0.585,0.432482,0.455468,0.00992342,38.3435
0.447778,10.2826,0.269924,0.0494258,5.77469
0.0394757,15.3938,0.366052,0.160394,0.525459
0.458741,1.26934,0.149398,0.503863,0.525459
0.504413,10.2884,0.304906,-0.0548087,22.984
0.221493,15.8488,0.175499,0.380612,0.525459
0.0268918,5.82796,0.231902,0.405567,0.525459
0.455538,10.2962,0.527296,0.0117709,0.536498
0.387654,8.51881,0.023423,0.29942,0.932206
0.430182,3.53057,0.226394,0.113779,3.11245
0.585,0.432482,0.455468,0.00992342,37.3127
0.511387,4.39262,0.231573,0.203239,1.47222
0.301967,11.8928,0.598025,0.0431082,0.05085
0.332485,1.17313,0.121879,-0.0184444,26.3897
0.447778,10.2826,0.269924,0.0494258,4.41244
0.110871,12.5542,0.391595,0.396821,0.525459
0.299949,17.7487,0.199514,0.323033,0.525459
0.388856,15.0116,0.593005,0.00711456,0.395821
0.550662,2.64507,0.233824,0.0419427,23.8669
0.359088,9.83935,0.384912,0.00430451,1.21813
0.359088,9.83935,0.384912,0.00430451,1.32899
0.585,0.432482,0.455468,0.00992342,36.0332
0.485769,4.09978,0.233824,0.0696718,7.33104
0.463717,0.30535,0.19483,0.0327782,43.0285
0.290853,4.06671,0.140257,0.30506,0.525459
0.430182,3.53057,0.226394,0.113779,2.12848
0.221493,15.8488,0.175499,0.380612,0.525459
0.469349,18.5085,0.200093,0.278261,0.508505
0.126434,13.6803,0.514997,0.224826,0.525459
0.295488,8.04016,0.214935,0.239424,0.525459
0.0795611,10.5463,0.54556,0.291307,0.525459
0.550581,8.62559,0.024625,0.370256,5.69257
0.585,0.432482,0.455468,0.00992342,37.6981
0.20968,12.0869,0.387643,0.106502,0.413573
0.524439,4.09978,0.190379,0.0259233,35.0423
0.489915,0.432482,0.455468,0.00992342,21.4859
0.0394285,16.2894,0.919431,0.0199119,0.105172
0.266445,13.0048,0.301636,0.171132,0.440711
0.330587,19.2714,0.367504,0.214245,0.501437
0.1122,4.03806,0.313321,0.0327782,0.0812236
0.36788,5.89418,0.379746,0.0352008,0.455398
0.585,18.4664,0.223928,0.0901595,21.753
0.266445,13.0048,0.301636,0.171132,0.525459
0.363032,13.2186,0.459714,0.0372341,0.121019
0.511387,4.39262,0.231573,0.203239,1.56659
0.489915,11.7036,0.401595,0.149821,0.369063
0.519503,18.4664,0.223928,0.0760993,15.7065
0.469349,18.5085,0.200093,0.278261,0.438521
0.0688771,13.3561,0.233824,0.28312,0.525459
0.511387,4.39262,0.231573,0.203239,1.59315
0.489915,11.7036,0.401595,0.149821,0.386533
0.359088,9.83935,0.384912,0.113779,0.310852
0.585,18.4664,0.223928,0.0901595,19.3648
0.538244,13.7419,0.19483,0.0327782,44.5684
0.126434,13.6803,0.514997,0.224826,0.525459
0.511387,15.9612,0.231573,0.203239,1.31408
0.0268918,5.82796,0.231902,0.405567,0.525459
0.171707,7.08574,0.420783,0.169215,0.501437
0.538244,13.7419,0.19483,0.0327782,36.8381
0.171707,7.08574,0.420783,0.169215,0.525459
0.332485,1.17313,0.121879,-0.0184444,26.6424
0.580408,11.0902,0.033788,0.0849415,82.6298
0.580408,11.0902,0.385833,0.0849415,1.10744
0.538244,11.0902,0.033788,0.0849415,71.6982
0.580408,11.0902,0.033788,0.0849415,81.7381
0.580408,11.0902,0.033788,0.0849415,81.2619
0.580408,11.0902,0.033788,0.00992342,131.785
0.580408,11.0902,0.033788,0.0849415,92.0424
0.580408,11.0902,0.033788,0.0849415,86.4414
0.580408,1.17313,0.033788,0.0849415,86.7915
0.458741,11.0902,0.033788,0.0849415,40.8039
0.332485,1.17313,0.121879,0.0419427,10.0674
0.36788,5.89418,0.379746,0.0352008,0.273322
0.485769,4.09978,0.233824,0.0696718,8.89659
0.538244,13.7419,0.19483,0.0327782,34.4261
0.388856,15.0116,0.593005,0.00711456,0.316607
0.511387,15.9612,0.231573,0.203239,1.11807
0.458741,4.09978,0.033788,0.0849415,42.3571
0.458741,11.0902,0.033788,0.00992342,83.314
0.538244,1.17313,0.19483,0.0327782,37.7915
0.489915,0.432482,0.121879,0.00992342,72.6602
0.585,0.432482,0.455468,0.00992342,35.4329
0.295488,8.04016,0.214935,0.239424,0.525459
0.489915,15.2539,0.190945,0.246706,0.988954
0.511387,15.9612,0.231573,0.203239,1.75509
0.387654,8.51881,0.023423,0.29942,0.948935
0.359088,9.83935,0.384912,0.00430451,1.09958
0.550581,11.0902,0.024625,0.370256,5.43985
0.511387,15.9612,0.231573,0.203239,1.52402
0.485619,11.1002,0.441246,0.024585,1.48191
0.585,0.432482,0.455468,0.0849415,17.862
0.580408,0.30535,0.455468,0.0327782,44.9457
0.458741,18.4664,0.033788,0.0419427,68.2402
0.458741,11.0902,0.033788,0.0849415,51.0077
0.458741,1.17313,0.121879,-0.0184444,55.4177
0.585,0.432482,0.455468,0.00992342,33.8695
0.585,18.4664,0.223928,0.0901595,21.4084
0.538244,0.30535,0.19483,0.495511,0.525459
0.489915,15.2539,0.190945,0.246706,1.11
0.264306,8.62773,0.299723,0.311478,0.525459
0.463717,0.30535,0.19483,0.0327782,32.3793
0.332485,11.0902,0.121879,-0.0184444,27.7861
0.538244,1.17313,0.19483,0.0327782,38.1323
0.585,0.432482,0.455468,0.00992342,34.6956
0.585,18.4664,0.223928,0.0901595,24.6898
0.580408,13.4217,0.138764,0.246975,8.98169
0.0394285,16.2894,0.919431,0.0199119,0.129195
0.422443,15.2948,0.406071,0.0723328,0.177402
0.585,0.432482,0.455468,0.0419427,26.6175
0.458741,1.26934,0.149398,0.503863,0.525459
0.447778,10.2826,0.269924,0.0494258,4.80442
0.458741,11.0902,0.033788,0.0849415,46.9186
0.273113,4.39262,0.033788,0.0849415,7.91724
0.0268918,5.82796,0.231902,0.405567,0.525459
0.332485,1.17313,0.121879,-0.0184444,26.1097
0.550662,2.64507,0.385833,0.0849415,1.17385
0.458741,11.0902,0.033788,0.0849415,45.6709
0.290853,4.06671,0.140257,0.30506,0.525459
0.458741,11.0902,0.033788,0.0849415,56.5548
0.458741,13.4217,0.138764,0.246975,1.14185
0.524439,11.0902,0.175499,0.0259233,40.3189
0.0268918,5.82796,0.231902,0.405567,0.525459
0.0268918,5.82796,0.231902,0.405567,0.525459
0.447778,0.432482,0.269924,0.0494258,16.0315
0.315629,2.02895,0.212619,0.220981,0.452758
0.332485,13.7419,0.121879,-0.0184444,25.9331
0.458741,0.432482,0.033788,0.0849415,54.4212
0.447778,10.2826,0.269924,0.0494258,6.73846
0.524439,4.09978,0.190379,0.0259233,38.2447
0.585,0.432482,0.455468,0.00992342,37.7192
0.511387,15.9612,0.231573,0.203239,1.56925
0.585,0.432482,0.455468,0.0849415,16.1205
0.289856,0.225859,0.311368,0.152646,0.1823
0.20968,12.0869,0.387643,0.106502,0.403975
0.332485,1.17313,0.121879,-0.0184444,24.884
0.359088,1.17313,0.384912,0.00430451,2.65273
0.171707,7.08574,0.420783,0.169215,0.525459
0.511387,15.9612,0.231573,0.203239,1.9017
0.458741,11.0902,0.033788,0.00992342,78.6047
0.524439,4.39262,0.175499,0.0259233,37.9538
0.580408,13.4217,0.138764,0.246975,7.25872
0.458741,11.0902,0.033788,0.0849415,41.0826
0.585,0.432482,0.455468,0.0419427,27.8314
0.458741,11.0902,0.033788,0.0494258,68.1908
0.458741,11.0902,0.455468,0.0849415,0.325512
0.489915,11.7036,0.401595,0.149821,0.373173
0.585,0.432482,0.455468,0.0419427,26.7733
0.4769,11.0973,0.0783854,0.549434,0.525459
0.332485,1.17313,0.121879,-0.0184444,27.0204
0.458741,11.0902,0.033788,0.0849415,42.5542
0.447778,10.2826,0.269924,0.0494258,7.00303
0.0688771,13.3561,0.233824,0.28312,0.525459
0.580408,0.30535,0.455468,0.0327782,42.6135
0.538244,13.7419,0.19483,0.0327782,41.18
0.521388,0.324514,0.0684093,-0.134855,106.014
0.447778,10.2826,0.033788,0.0494258,55.2721
0.0730487,18.825,0.89721,0.00363481,0.241057
0.359088,9.83935,0.384912,0.113779,0.266446
0.430182,3.53057,0.226394,0.113779,2.19388
0.430182,3.53057,0.226394,0.113779,2.91753
0.550581,11.0902,0.024625,0.370256,4.20776
0.580408,11.0902,0.033788,0.0849415,82.5916
0.580408,0.432482,0.033788,0.00992342,134.912
0.580408,11.0902,0.033788,0.0849415,86.157
0.580408,11.0902,0.033788,0.00992342,130.142
0.580408,11.0902,0.033788,0.00992342,133.975
0.580408,11.0902,0.455468,0.00992342,2.08047
0.521388,0.324514,0.0684093,-0.134855,102.907
0.521388,0.432482,0.0684093,-0.134855,105.057
0.521388,0.324514,0.0684093,0.0849415,58.1156
0.521388,0.324514,0.033788,-0.134855,91.1613
0.458741,11.0902,0.033788,0.0849415,39.159
0.359088,1.17313,0.384912,0.00430451,2.88395
0.538244,1.17313,0.19483,0.0327782,37.0195
0.430182,3.53057,0.226394,0.113779,3.75879
0.458741,13.4217,0.138764,0.246975,0.943423
0.580408,11.0902,0.033788,0.00992342,133.436
0.511387,15.9612,0.231573,0.203239,1.55393
0.489915,11.0902,0.121879,0.00992342,47.7441
0.458741,11.0902,0.033788,0.00992342,82.2048
0.458741,1.26934,0.149398,0.503863,0.525459
0.585,0.432482,0.455468,0.00992342,35.2839
0.489915,11.0902,0.121879,0.00992342,55.7058
0.580408,0.30535,0.455468,0.0327782,40.5779
0.458741,11.0902,0.033788,0.0849415,44.3243
0.580408,0.30535,0.455468,0.0327782,45.4959
0.524439,0.30535,0.19483,0.0327782,53.3246
0.585,0.432482,0.455468,0.0419427,24.3853
0.511387,15.9612,0.231573,0.203239,1.91467
0.430182,3.53057,0.226394,0.113779,2.23198
0.580408,11.0902,0.385833,0.0849415,2.24996
0.580408,1.17313,0.033788,0.0849415,86.9871
0.458741,11.0902,0.033788,0.0849415,46.6396
0.538244,1.17313,0.19483,0.0327782,32.2222
0.585,0.432482,0.455468,0.0419427,25.4285
