p_div,func_decline,p_diff,p_die,fitness
0.165145,1.05908,0.786479,0.0766224,-0.569776
0.165145,1.05908,0.786479,0.0291587,-0.0368578
0.165145,1.05908,0.786479,0.0291587,-0.053849
0.165145,1.05908,0.786479,0.0291587,-0.0740434
0.410829,19.1177,0.522797,0.0539989,-0.085872
0.0620869,5.19519,0.925896,0.000827648,-0.320621
0.0620869,4.80185,0.402366,0.0387795,-0.282806
0.223157,17.0223,0.575229,0.00267306,-0.231937
0.575737,18.7591,0.133119,0.225984,-11.9048
0.44617,13.3728,0.478615,0.027277,-0.268352
0.44617,13.3728,0.0179376,0.027277,-69.8505
0.24834,0.29567,0.369229,0.305905,-0.794234
0.367155,18.9217,0.499919,0.132168,-0.649286
0.410829,19.1177,0.522797,0.0539989,-0.0950379
0.417345,19.3253,0.434591,0.0820278,-0.266881
0.223157,10.3635,0.575229,0.00267306,-0.214963
0.521517,14.2216,0.0286472,0.136385,-45.6485
0.358455,4.80185,0.402366,0.0142497,-0.530551
0.569118,19.793,0.111658,0.254864,-7.28695
0.569118,19.793,0.111658,0.254864,-9.30753
0.410242,9.0501,0.359416,0.141334,-0.562502
0.0620869,5.19519,0.925896,0.000827648,-0.331053
0.568719,15.6969,0.0484798,0.119324,-59.6735
0.160041,1.17188,0.177591,0.169312,-0.767118
0.417345,14.8882,0.484991,0.00556764,-0.644092
0.423043,17.4641,0.226929,0.182998,-0.619388
0.379411,10.1295,0.198093,0.170601,-0.671946
0.44617,5.19519,0.519862,0.027277,-0.21146
0.438212,12.5366,0.508637,0.0772347,-0.162722
0.410829,19.1177,0.522797,0.0539989,-0.0983421
0.156113,9.09914,0.804724,0.00639298,-0.268959
0.257286,17.8389,0.643913,0.0811777,-0.494615
0.389976,18.4497,0.114513,0.373134,-0.742487
0.358455,4.80185,0.786479,0.0387795,-0.1893
0.0552986,1.5915,0.112112,0.44903,-0.794234
0.358455,4.80185,0.402366,0.0387795,-0.332981
0.103549,1.36128,0.65898,0.0703596,-0.523442
0.257286,17.0223,0.65898,0.0811777,-0.506022
0.0988669,4.51588,0.678882,0.14141,-0.794234
0.398179,6.23875,0.110083,0.459895,-0.794234
0.358455,4.80185,0.402366,0.0387795,-0.179495
0.367155,18.9217,0.499919,0.0291587,-0.059513
0.345901,8.83711,0.251696,0.207404,-0.635577
0.427467,8.17602,0.666284,0.374212,-0.794234
0.0620869,5.19519,0.786479,0.000827648,-0.292838
0.559982,15.0346,0.172135,0.0563212,-37.0177
0.131165,18.7417,0.738539,0.0766224,-0.60479
0.0773715,12.6718,0.00939246,0.628111,-0.794234
0.44617,5.19519,0.519862,0.027277,-0.317807
0.0620869,5.19519,0.925896,0.0820278,-0.581183
0.157694,16.0338,0.384962,0.0982178,-0.671246
0.156113,9.09914,0.804724,0.374212,-0.794234
0.410829,5.93069,0.522797,0.0539989,-0.113319
0.1574,18.1811,0.821094,0.0387795,-0.313266
0.379103,6.99385,0.227435,0.238548,-0.741463
0.184289,18.2203,0.519862,0.0643982,-0.438499
0.410829,19.1177,0.522797,0.0643982,-0.277638
0.119097,9.0501,0.359416,0.141334,-0.767118
0.0988669,4.51588,0.678882,0.14141,-0.741463
0.410829,19.1177,0.522797,0.0643982,-0.162735
0.561651,12.2776,0.258799,0.0514369,-18.5516
0.0583994,5.19005,0.676485,0.223678,-0.794234
0.438212,19.3253,0.434591,0.0820278,-0.311242
0.410242,14.1128,0.429471,0.00114212,-1.13465
0.0620869,13.3728,0.925896,0.000827648,-0.31878
0.358455,5.19519,0.925896,0.000827648,-0.241375
0.348023,0.663678,0.519862,0.390655,-0.794234
0.0620869,5.19519,0.925896,0.0643982,-0.356077
0.0258891,16.3877,0.60456,0.162823,-0.741463
0.156113,9.51913,0.804724,0.00639298,-0.229685
0.345901,8.83711,0.251696,0.207404,-0.741463
0.0620869,5.19519,0.925896,0.0643982,-0.460332
0.505429,13.5394,0.240725,0.224378,-0.904927
0.316649,19.9341,0.109848,0.0445719,-6.17225
0.358455,4.80185,0.402366,0.0142497,-0.460512
0.131165,18.7417,0.738539,0.0766224,-0.569776
0.583405,0.632223,0.193273,0.0534806,-44.0894
0.559982,15.0346,0.172135,0.0563212,-40.2435
0.349477,13.5275,0.444819,0.125469,-0.473693
0.286007,15.5246,0.271761,0.185792,-0.730055
0.223157,17.0223,0.575229,0.00267306,-0.218584
0.0542783,7.84661,0.0489475,0.409708,-0.794234
0.0620869,5.19519,0.925896,0.000827648,-0.320462
0.410242,9.0501,0.359416,0.141334,-0.562082
0.0103801,17.5101,0.278615,0.682343,-0.794234
0.44617,13.3728,0.519862,0.00152281,-0.509408
0.314338,7.79766,0.480698,0.0443564,-0.0552873
0.160041,1.17188,0.177591,0.169312,-0.693417
0.119097,14.1128,0.429471,0.00114212,-0.256488
0.371848,19.1177,0.528884,0.0443564,-0.166413
0.489561,9.03729,0.369355,0.0384759,-1.97874
0.423387,15.4196,0.434025,0.0885061,-0.310476
0.434077,4.4322,0.0399253,0.459788,-0.696503
0.371848,5.93069,0.528884,0.0443564,-0.0964284
0.165145,1.05908,0.786479,0.0291587,-0.0519196
0.165145,1.05908,0.786479,0.0291587,-0.0693689
0.367155,1.05908,0.786479,0.0291587,-0.167491
0.165145,1.05908,0.925896,0.0291587,-0.0442217
0.165145,1.05908,0.786479,0.0291587,-0.0367791
0.165145,1.05908,0.786479,0.0291587,-0.0596717
0.165145,1.05908,0.402366,0.0291587,-0.038584
0.410829,1.05908,0.786479,0.0291587,-0.246955
0.165145,1.05908,0.786479,0.0291587,-0.040982
0.165145,1.05908,0.786479,0.0291587,-0.100611
0.358455,4.80185,0.402366,0.0142497,-0.502821
0.410829,5.93069,0.522797,0.0539989,-0.143919
0.0620869,5.19519,0.786479,0.000827648,-0.339962
0.410829,19.1177,0.522797,0.0643982,-0.252433
0.223157,17.0223,0.575229,0.00267306,-0.222887
0.165145,1.05908,0.786479,0.0766224,-0.428074
0.44617,13.3728,0.522797,0.027277,-0.086837
0.165145,19.1177,0.786479,0.0291587,-0.205446
0.410829,19.1177,0.522797,0.0643982,-0.175621
0.321333,5.93069,0.786479,0.0291587,-0.0934041
0.410829,1.05908,0.522797,0.0539989,-0.691162
0.358455,5.19519,0.925896,0.00639298,-0.281881
0.358455,5.19519,0.925896,0.00267306,-0.231637
0.358455,4.80185,0.402366,0.0387795,-0.362782
0.521517,14.2216,0.0286472,0.136385,-45.0216
0.371848,5.93069,0.522797,0.0443564,-0.0675419
0.358455,4.80185,0.402366,0.0142497,-0.527287
0.410829,7.79766,0.522797,0.0539989,-0.0994464
0.103549,18.9217,0.65898,0.0703596,-0.498475
0.0620869,5.19519,0.925896,0.0643982,-0.498475
0.223157,17.0223,0.575229,0.00267306,-0.214766
0.286007,15.5246,0.271761,0.185792,-0.767118
0.521517,14.2216,0.0286472,0.136385,-50.6798
0.314338,7.79766,0.480698,0.0443564,-0.0723022
0.0620869,19.1177,0.402366,0.0387795,-0.28761
0.314338,19.1177,0.480698,0.0443564,-0.13518
0.358455,5.19519,0.522797,0.000827648,-0.682734
0.410829,1.05908,0.925896,0.0291587,-0.0461894
0.571893,0.932624,0.977868,-0.0573231,-1.18623
0.398179,6.23875,0.110083,0.459895,-0.742487
0.0620869,5.19519,0.925896,0.000827648,-0.352548
0.0103801,17.5101,0.278615,0.682343,-0.794234
0.417345,19.3253,0.434591,0.0820278,-0.22651
0.321333,9.51913,0.804724,0.00639298,-0.181021
0.223157,10.3635,0.575229,0.00267306,-0.197665
0.410829,7.79766,0.522797,0.0539989,-0.151051
0.410829,19.1177,0.522797,0.0643982,-0.189779
0.51749,18.8587,0.676893,-0.166174,-1.06926
0.44617,13.3728,0.478615,0.027277,-0.616666
0.559982,15.0346,0.172135,0.0563212,-36.101
0.44617,13.3728,0.0179376,0.027277,-75.3312
0.0773715,12.6718,0.00939246,0.628111,-0.794234
0.365567,5.92397,0.448561,0.0389186,-0.0579475
0.371848,19.1177,0.786479,0.0443564,-0.293359
0.165145,1.05908,0.786479,0.0291587,-0.10836
0.0620869,5.19519,0.925896,0.0643982,-0.470757
0.156113,9.51913,0.804724,0.00639298,-0.224272
0.165145,1.05908,0.925896,0.0291587,-0.114397
0.358455,5.19519,0.925896,0.000827648,-0.21316
0.24834,0.29567,0.369229,0.305905,-0.794234
0.165145,19.1177,0.522797,0.0643982,-0.387072
0.348023,0.663678,0.519862,0.390655,-0.794234
0.156113,9.51913,0.804724,0.00639298,-0.218319
0.423043,17.4641,0.226929,0.182998,-0.580999
0.0620869,19.1177,0.522797,0.0539989,-0.429056
0.51749,18.8587,0.676893,-0.166174,-1.18699
0.358455,1.05908,0.402366,0.0387795,-0.832984
0.103549,18.9217,0.65898,0.0703596,-0.480201
0.314338,19.1177,0.480698,0.0443564,-0.139821
0.438212,19.3253,0.434591,0.0820278,-0.372611
0.165145,1.05908,0.925896,0.0643982,-0.581183
0.165145,1.05908,0.786479,0.0291587,-0.040614
0.314338,7.79766,0.522797,0.0443564,-0.0572666
0.0773715,12.6718,0.00939246,0.628111,-0.794234
0.0620869,5.19519,0.786479,0.000827648,-0.33968
0.165145,1.05908,0.925896,0.0291587,-0.0944678
0.0620869,5.19519,0.925896,0.0643982,-0.581183
0.314338,7.79766,0.480698,0.0443564,-0.191699
0.417345,14.8882,0.484991,0.00556764,-0.72254
0.371848,19.1177,0.786479,0.0443564,-0.236257
0.119097,9.0501,0.359416,0.141334,-0.741463
0.165145,1.05908,0.925896,0.0291587,-0.0951804
0.410829,19.1177,0.522797,0.0643982,-0.32443
0.410829,19.1177,0.522797,0.0643982,-0.275396
0.349477,13.5275,0.444819,0.125469,-0.588137
0.358455,5.19519,0.522797,0.000827648,-0.619982
0.257286,17.0223,0.65898,0.0811777,-0.581183
0.0620869,5.19519,0.786479,0.000827648,-0.288315
0.321333,1.05908,0.786479,0.0291587,-0.185052
0.427467,8.17602,0.666284,0.374212,-0.794234
0.165145,19.1177,0.786479,0.0291587,-0.164858
0.119097,1.05908,0.429471,0.00114212,-0.254548
0.156113,9.09914,0.804724,0.000827648,-0.272545
0.410829,19.1177,0.522797,0.0291587,-0.0681924
0.367155,18.9217,0.499919,0.0291587,-0.0521447
0.165145,1.05908,0.786479,0.0291587,-0.0467872
0.165145,1.05908,0.925896,0.0291587,-0.0797197
0.156113,9.09914,0.804724,0.374212,-0.794234
0.314338,7.79766,0.522797,0.0443564,-0.174614
0.410242,9.0501,0.359416,0.141334,-0.545335
0.321333,1.05908,0.786479,0.0291587,-0.193984
0.165145,1.05908,0.786479,0.0291587,-0.061139
0.165145,1.05908,0.925896,0.0291587,-0.182916
0.165145,1.05908,0.786479,0.0539989,-0.17161
0.165145,1.05908,0.522797,0.0291587,-0.0828628
0.165145,1.05908,0.786479,0.0291587,-0.060085
0.165145,1.05908,0.786479,0.00639298,-0.169456
0.165145,1.05908,0.402366,0.0291587,-0.0189467
0.410829,1.05908,0.402366,0.0291587,-2.59775
0.165145,1.05908,0.402366,0.0291587,-0.0313805
0.0620869,19.1177,0.522797,0.0539989,-0.470757
0.165145,1.05908,0.925896,0.0291587,-0.106962
0.371848,19.1177,0.786479,0.0443564,-0.28761
0.367322,9.73926,0.805038,-0.00248209,-0.235268
0.358455,4.80185,0.402366,0.0142497,-0.450661
0.0103801,17.5101,0.278615,0.682343,-0.794234
0.410829,19.1177,0.522797,0.0643982,-0.281463
0.521517,14.2216,0.0286472,0.136385,-51.5132
0.371848,5.93069,0.522797,0.0443564,-0.04291
0.165145,1.05908,0.786479,0.0766224,-0.438372
0.371848,19.1177,0.786479,0.0443564,-0.255013
0.0620869,5.19519,0.925896,0.000827648,-0.341926
0.358455,4.80185,0.402366,0.0142497,-0.457457
0.165145,19.1177,0.786479,0.0291587,-0.184601
0.165145,1.05908,0.786479,0.0291587,-0.0734873
0.165145,1.05908,0.925896,0.0291587,-0.0863878
0.165145,1.05908,0.786479,0.0291587,-0.0900289
0.358455,4.80185,0.402366,0.0387795,-0.122022
0.223157,17.0223,0.575229,0.00267306,-0.194623
0.410829,19.1177,0.522797,0.0643982,-0.234353
0.165145,1.05908,0.925896,0.0291587,-0.0948421
0.165145,1.05908,0.925896,0.0291587,-0.086693
0.358455,5.19519,0.925896,0.00639298,-0.197046
0.165145,1.05908,0.786479,0.0291587,-0.0591206
0.44617,13.3728,0.786479,0.027277,-0.14136
0.358455,5.19519,0.925896,0.00639298,-0.24727
0.367155,18.9217,0.499919,0.0291587,-0.0572833
0.165145,1.05908,0.402366,0.0291587,-0.0318548
0.165145,1.05908,0.925896,0.0291587,-0.110852
0.410829,1.05908,0.522797,0.0539989,-0.357241
0.367155,18.9217,0.499919,0.0291587,-0.0669076
0.358455,4.80185,0.786479,0.0387795,-0.155657
0.165145,1.05908,0.925896,0.0291587,-0.0913744
0.165145,1.05908,0.786479,0.0291587,-0.0765413
0.0620869,5.19519,0.786479,0.000827648,-0.313832
0.427467,8.17602,0.666284,0.374212,-0.794234
0.410829,7.79766,0.522797,0.0539989,-0.10832
0.410829,5.93069,0.522797,0.0539989,-0.093231
0.358455,4.80185,0.402366,0.0142497,-0.556125
0.142745,7.71569,0.43096,0.0265104,-0.102186
0.44617,13.3728,0.786479,0.027277,-0.161032
0.358455,5.19519,0.925896,0.00639298,-0.216727
0.240756,1.23829,0.735028,0.0988769,-0.520525
0.371848,19.1177,0.786479,0.0443564,-0.273219
0.314338,7.79766,0.522797,0.0443564,-0.15339
0.358455,4.80185,0.402366,0.0142497,-0.945232
0.410829,1.05908,0.522797,0.0539989,-0.467254
0.165145,1.05908,0.925896,0.0443564,-0.252706
0.131191,18.8426,0.870198,0.0965807,-0.633704
0.134311,0.98147,0.853138,0.00953734,-0.159702
0.371848,19.1177,0.786479,0.0443564,-0.225497
0.0620869,5.19519,0.925896,0.0643982,-0.491608
0.410829,7.79766,0.522797,0.0291587,-0.20646
0.410829,19.1177,0.522797,0.0643982,-0.165112
0.417345,14.8882,0.484991,0.00556764,-0.579122
0.358455,5.19519,0.925896,0.00639298,-0.224005
0.165145,1.05908,0.402366,0.0291587,-0.0678404
0.257286,17.0223,0.65898,0.0811777,-0.59869
0.142745,7.71569,0.43096,0.0265104,-0.0853669
0.165145,1.05908,0.925896,0.0291587,-0.152029
0.410829,19.1177,0.522797,0.0291587,-0.174367
0.314338,19.1177,0.480698,0.0291587,-0.0299272
0.321333,5.93069,0.402366,0.0291587,-0.0290005
0.165145,1.05908,0.925896,0.0291587,-0.11458
0.44617,13.3728,0.0179376,0.027277,-74.7033
0.314338,1.05908,0.480698,0.0443564,-0.0808931
0.44617,13.3728,0.478615,0.027277,-0.265881
0.165145,1.05908,0.786479,0.0766224,-0.344138
0.410829,7.79766,0.522797,0.0539989,-0.121457
0.410829,19.1177,0.804724,0.0291587,-0.16093
0.165145,1.05908,0.786479,0.0291587,-0.0962686
0.0620869,5.19519,0.925896,0.0643982,-0.537855
0.371848,19.1177,0.786479,0.0443564,-0.202594
0.0693375,17.1741,0.642059,-0.0665038,-0.305856
0.410829,19.1177,0.522797,0.0643982,-0.204673
0.223157,17.0223,0.575229,0.00267306,-0.218167
0.410829,19.1177,0.522797,0.0643982,-0.263167
0.371848,5.93069,0.522797,0.0443564,-0.11835
0.165145,1.05908,0.925896,0.0291587,-0.0992835
0.314338,7.79766,0.522797,0.0443564,-0.12898
0.358455,5.19519,0.522797,0.000827648,-0.43414
0.165145,5.92397,0.448561,0.0389186,-0.162425
0.156113,9.09914,0.804724,0.374212,-0.794234
0.438212,19.3253,0.434591,0.0820278,-0.327344
0.365567,5.92397,0.522797,0.0389186,-0.112091
0.314338,1.05908,0.480698,0.0443564,-0.0816339
0.165145,1.05908,0.786479,0.0291587,-0.060201
0.349477,13.5275,0.444819,0.125469,-0.616197
0.44617,13.3728,0.0179376,0.027277,-76.7448
0.223157,17.0223,0.575229,0.00267306,-0.209855
0.165145,1.05908,0.402366,0.0291587,-0.0493287
0.165145,1.05908,0.402366,0.0291587,-0.0446134
0.165145,1.05908,0.402366,0.0291587,-0.0700296
0.165145,1.05908,0.402366,0.0291587,-0.0345572
0.165145,1.05908,0.402366,0.0291587,-0.0624741
0.165145,1.05908,0.402366,0.0291587,-0.0225242
0.165145,1.05908,0.402366,0.0291587,-0.071395
0.165145,1.05908,0.402366,0.0291587,-0.0334476
0.321333,5.93069,0.402366,0.0291587,-0.109709
0.321333,5.93069,0.402366,0.0291587,-0.141919
0.165145,1.05908,0.786479,0.00639298,-0.193934
0.165145,19.1177,0.786479,0.0291587,-0.21076
0.165145,1.05908,0.925896,0.0291587,-0.118482
0.0448109,0.992427,0.869016,0.200368,-0.794234
0.165145,1.05908,0.925896,0.0291587,-0.103811
0.165145,18.9217,0.499919,0.0291587,-0.118283
0.223157,17.0223,0.575229,0.00267306,-0.218746
0.165145,1.05908,0.786479,0.0291587,-0.0696928
0.165145,1.05908,0.402366,0.0291587,-0.0774412
0.371848,1.05908,0.522797,0.0443564,-0.389066
0.165145,1.05908,0.522797,0.0291587,-0.0856467
0.165145,1.05908,0.925896,0.0291587,-0.0883455
0.44617,13.3728,0.0179376,0.027277,-64.4891
0.367155,18.9217,0.499919,0.0291587,-0.0514963
0.153172,1.22312,0.960598,0.0195507,-0.0865027
0.417345,14.8882,0.484991,0.00556764,-0.332476
0.165145,1.05908,0.925896,0.0291587,-0.0739319
0.0620869,19.1177,0.522797,0.0539989,-0.365521
0.165145,1.05908,0.522797,0.0291587,-0.029716
0.165145,1.05908,0.480698,0.0291587,-0.0295313
0.371848,19.1177,0.480698,0.0291587,-0.102321
0.165145,1.05908,0.786479,0.00639298,-0.175551
0.371848,1.05908,0.522797,0.0443564,-0.140983
0.0620869,5.19519,0.925896,0.000827648,-0.331284
0.165145,5.93069,0.402366,0.0291587,-0.0512601
0.314338,1.05908,0.480698,0.0443564,-0.201832
0.223157,17.0223,0.575229,0.00267306,-0.196825
0.142745,7.71569,0.43096,0.0265104,-0.0700114
0.314338,19.1177,0.786479,0.0291587,-0.179272
0.165145,1.05908,0.786479,0.0539989,-0.351943
0.165145,19.1177,0.925896,0.0291587,-0.196347
0.365567,5.92397,0.522797,0.0389186,-0.0499702
0.314338,19.1177,0.480698,0.0291587,-0.0258087
0.165145,1.05908,0.925896,0.0291587,-0.122603
0.367155,18.9217,0.480698,0.0291587,-0.0809238
0.165145,1.05908,0.786479,0.0291587,-0.0864439
0.410829,1.05908,0.522797,0.0539989,-0.422874
0.165145,1.05908,0.925896,0.0291587,-0.119815
0.165145,1.05908,0.925896,0.0291587,-0.071925
0.223157,17.0223,0.575229,0.00267306,-0.194822
0.165145,19.1177,0.480698,0.0291587,-0.165171
0.165145,1.05908,0.925896,0.0291587,-0.114927
0.165145,1.05908,0.925896,0.0291587,-0.0797348
0.165145,19.1177,0.480698,0.0291587,-0.0717358
0.165145,1.05908,0.786479,0.0291587,-0.0816526
0.165145,1.05908,0.522797,0.0291587,-0.0328589
0.134311,0.98147,0.853138,0.00953734,-0.141958
0.165145,1.05908,0.925896,0.0443564,-0.350523
0.410829,1.05908,0.402366,0.0291587,-2.35258
0.358455,5.19519,0.925896,0.00639298,-0.210478
0.321333,1.05908,0.786479,0.0291587,-0.0425854
0.165145,1.05908,0.786479,0.0291587,-0.0336097
0.358455,1.05908,0.402366,0.0387795,-0.909226
0.314338,19.1177,0.480698,0.0291587,-0.063525
0.165145,5.93069,0.522797,0.0443564,-0.211233
0.165145,1.05908,0.925896,0.0443564,-0.232583
0.131191,18.8426,0.870198,0.0965807,-0.616197
0.165145,1.05908,0.786479,0.0291587,-0.0636813
0.410829,1.05908,0.522797,0.0539989,-0.407289
0.165145,1.05908,0.925896,0.0291587,-0.0868853
0.410829,5.93069,0.522797,0.0539989,-0.186307
0.165145,1.05908,0.786479,0.0766224,-0.345169
0.0620869,5.19519,0.925896,0.000827648,-0.341644
0.371848,19.1177,0.786479,0.0443564,-0.234962
0.358455,5.19519,0.925896,0.00639298,-0.204492
0.314338,7.79766,0.522797,0.0443564,-0.14747
0.358455,5.19519,0.925896,0.00639298,-0.194081
0.417345,14.8882,0.484991,0.00556764,-0.529501
0.44617,13.3728,0.0179376,0.027277,-68.5873
0.165145,1.05908,0.925896,0.0291587,-0.147769
0.165145,19.1177,0.925896,0.0291587,-0.304766
0.367155,1.05908,0.522797,0.0291587,-0.721728
0.410829,7.79766,0.522797,0.0539989,-0.0982073
0.410829,7.79766,0.522797,0.0539989,-0.146931
0.165145,4.80185,0.786479,0.0291587,-0.215364
0.371848,4.80185,0.786479,0.0387795,-0.1613
0.142745,7.71569,0.43096,0.0265104,-0.11285
0.165145,1.05908,0.786479,0.0291587,-0.0490976
0.165145,1.05908,0.402366,0.0291587,-0.0524225
0.165145,1.05908,0.786479,0.0291587,-0.0370824
0.138671,18.991,0.805364,0.158522,-0.767118
0.165145,1.05908,0.786479,0.0766224,-0.450452
0.314338,19.1177,0.480698,0.0291587,-0.0385211
0.165145,19.1177,0.925896,0.0291587,-0.280744
0.410829,7.79766,0.522797,0.0539989,-0.0522404
0.165145,19.1177,0.480698,0.0291587,-0.137356
0.371848,19.1177,0.786479,0.0443564,-0.317592
0.165145,1.05908,0.786479,0.0291587,-0.0453252
0.138671,18.991,0.805364,0.158522,-0.794234
0.314338,1.05908,0.480698,0.0291587,-0.327299
0.165145,1.05908,0.402366,0.0291587,-0.018812
0.165145,1.05908,0.402366,0.0291587,-0.0342873
0.165145,1.05908,0.480698,0.0291587,-0.0498241
0.314338,19.1177,0.925896,0.0291587,-0.229956
0.314338,19.1177,0.853138,0.0291587,-0.196324
0.314338,19.1177,0.480698,0.0291587,-0.0543558
0.314338,19.1177,0.480698,0.0291587,-0.0505578
0.314338,19.1177,0.480698,0.0291587,-0.0514698
0.314338,19.1177,0.402366,0.0291587,-0.0535448
0.165145,1.05908,0.480698,0.0291587,-0.0285711
0.44617,13.3728,0.0179376,0.027277,-73.0527
0.165145,1.05908,0.402366,0.0291587,-0.0468032
0.142745,7.71569,0.43096,0.0265104,-0.118203
0.165145,19.1177,0.480698,0.0291587,-0.132065
0.0415756,1.01367,0.463445,0.0555865,-0.370547
