p_div,func_decline,p_diff,p_die,fitness
0.163265,6.65673,0.389774,0.436192,-2.35
0.129983,17.9741,0.0290811,0.735755,-2.35
0.256998,5.7717,0.691744,0.00580358,-1.7
0.0674787,7.09102,0.62039,0.129878,-2.3
0.274505,11.3495,0.585169,0.00578283,-1.64
0.593385,5.09123,0.218923,0.0806978,-1.23
0.534431,17.6054,0.239453,0.154932,-1.24
0.144134,15.1629,0.344936,0.260776,-2.35
0.425597,0.303533,0.287494,0.0158631,-2.24
0.114096,18.2037,0.210678,0.299905,-2.35
0.0335399,19.2409,0.377781,0.422346,-2.35
0.376446,2.18919,0.620934,0.001426,-1.43
0.35738,15.7941,0.219085,0.0047443,-0.58
0.0145711,10.7406,0.491889,0.166475,-2.35
0.304865,8.03594,0.550735,0.0950797,-2.22
0.292591,11.045,0.573173,0.108316,-2.28
0.263762,15.0875,0.606413,0.0765106,-2.23
0.353432,15.0001,0.0424267,0.0649312,-1.72
0.0712932,3.12211,0.29583,0.521688,-2.35
0.0723588,9.37431,0.0308933,0.317558,-2.35
0.0691798,15.7622,0.794816,0.100175,-2.3
0.429279,5.37853,0.164024,0.1788,-1.01
0.0256977,18.2306,0.606203,0.190757,-2.35
0.0675273,16.2424,0.323611,0.285505,-2.35
0.196269,14.3689,0.473567,0.256352,-2.35
0.274562,12.7206,0.281989,0.0812203,-2.05
0.518039,7.33413,0.136808,0.222306,-0.9
0.584992,14.1484,0.160084,0.0106054,-4.47
0.111483,17.3055,0.171705,0.369375,-2.35
0.590563,18.0793,0.281523,0.0593718,-0.51
0.128328,15.1297,0.774657,0.0408253,-2.1
0.320568,3.61995,0.468816,0.0543002,-2.01
0.347384,15.1399,0.366692,0.182833,-2.32
0.120511,0.720278,0.276738,0.252762,-2.35
0.171382,5.64139,0.69289,0.0221814,-1.92
0.220218,0.209483,0.284989,0.267019,-2.33
0.566818,8.70341,0.41404,0.0158483,-0.4
0.0376922,11.6051,0.601144,0.0332884,-2.04
0.198519,14.6252,0.592957,0.0363862,-2.01
0.101364,16.092,0.44709,0.0236405,-1.92
0.042227,16.2033,0.805993,0.0501693,-2.18
0.239268,11.4343,0.0221335,0.51221,-2.35
0.435261,17.6018,0.183989,0.193022,-1.56
0.393846,19.6969,0.195888,0.193667,-2.05
0.286295,13.3313,0.520571,0.136122,-2.32
0.22214,3.08391,0.390069,0.113075,-2.21
0.460047,1.20689,0.527412,0.0106583,-1.22
0.245049,2.27511,0.481227,0.0739983,-2.15
0.525285,11.5515,0.0241355,0.399427,-1.44
0.589678,14.4764,0.327293,0.0614504,-0.27
0.689174,14.5034,0.307209,0.139082,-1.29
0.340224,14.4764,0.327293,0.0614504,-1.77
0.483529,17.6054,0.319457,0.00224165,-0.29
0.483529,4.17905,0.281523,0.00224165,-0.19
0.483529,4.17905,0.319457,0.00224165,-0.4
0.483529,4.17905,0.319457,0.00224165,-0.21
0.483529,5.7717,0.319457,0.00224165,-0.19
0.483529,16.092,0.319457,0.00224165,-0.37
0.483529,4.17905,0.319457,0.0555197,-0.76
0.35738,3.61995,0.468816,0.0543002,-1.87
0.103498,8.46979,0.576132,0.24518,-2.35
0.340224,17.6781,0.179811,0.00224165,-0.47
0.40463,10.9824,0.376719,0.263736,-2.35
0.584342,19.2214,0.0960484,0.303967,-0.37
0.256998,10.9824,0.376719,0.0490521,-1.91
0.292591,11.045,0.573173,0.108316,-2.31
0.174506,9.77038,0.627339,0.0120438,-1.88
0.460047,1.20689,0.527412,0.0106583,-1.1
0.483529,11.045,0.319457,0.00224165,-0.15
0.534431,4.17905,0.239453,0.154932,-1.25
0.159463,15.9346,0.409217,0.00251526,-1.72
0.584342,19.2214,0.0960484,0.303967,-0.19
0.256998,10.9824,0.376719,0.0490521,-1.97
0.534431,17.6054,0.239453,0.154932,-1.14
0.292591,8.70341,0.41404,0.0158483,-1.67
0.340224,17.6781,0.364031,0.0555197,-1.84
0.585094,10.4062,0.481227,0.0136214,-1.33
0.0183665,15.976,0.328758,0.26666,-2.35
0.585094,15.0431,0.334165,0.0653324,-0.24
0.585094,17.6781,0.305603,0.0136214,-1.15
0.19843,10.5085,0.364031,0.0908118,-2.17
0.476688,5.17155,0.254837,-0.15577,-3.85
0.445555,7.23566,0.0489173,0.192153,-0.24
0.0944569,17.9013,0.352454,0.451326,-2.35
0.0169506,13.2393,0.174106,0.0271805,-1.94
0.223634,6.67431,0.0877895,0.156776,-2.1
0.534431,4.17905,0.239453,0.154932,-0.77
0.217842,1.78615,0.170436,0.150057,-2.19
0.171382,5.64139,0.69289,0.0047443,-1.92
0.292591,8.70341,0.41404,0.0158483,-1.72
0.451216,10.4062,0.305603,0.0136214,-0.79
0.460047,1.20689,0.527412,0.131121,-2.22
0.347384,15.1399,0.366692,0.182833,-2.33
0.128328,15.1297,0.774657,0.0408253,-2.01
0.428623,15.2468,0.039268,0.263736,-1.2
0.124482,18.0011,0.491224,0.16186,-2.35
0.0183665,15.976,0.328758,0.26666,-2.35
0.428623,12.2853,0.17015,0.1164,-1.13
0.165264,12.5729,0.0282967,0.713975,-2.35
0.220218,4.17905,0.284989,0.267019,-2.35
0.35738,15.7941,0.219085,0.0221814,-0.39
0.589678,17.6781,0.179811,0.0555197,-2.29
0.256998,5.7717,0.691744,0.0372537,-1.99
0.429279,5.37853,0.164024,0.1788,-1.57
0.0145711,10.7406,0.491889,0.166475,-2.35
0.534431,17.6054,0.239453,0.154932,-1.39
0.284913,8.62686,0.481611,0.104149,-2.29
0.111483,17.3055,0.171705,0.369375,-2.35
0.340224,10.4062,0.179811,0.0555197,-0.7
0.585094,10.4062,0.481227,0.0136214,-0.95
0.569565,5.03243,0.17015,0.1164,-0.96
0.217842,1.78615,0.170436,0.150057,-2.27
0.286295,13.3313,0.520571,0.136122,-2.33
0.460047,1.20689,0.527412,0.131121,-2.15
0.276304,12.4054,0.297338,0.192183,-2.34
0.566818,11.045,0.573173,0.108316,-2.3
0.256998,5.7717,0.691744,0.0372537,-1.92
0.483529,4.17905,0.319457,0.0106583,-0.09
0.320568,15.7941,0.219085,0.0047443,-0.62
0.276304,12.4054,0.297338,0.192183,-2.33
0.445555,7.23566,0.0489173,0.192153,-0.15
0.338007,5.54938,0.0398702,0.279673,-2.06
0.483529,11.045,0.319457,0.00224165,-0.45
0.525847,2.70915,0.265784,0.0106583,-1.35
0.518039,7.33413,0.136808,0.131121,-0.61
0.120511,0.720278,0.276738,0.252762,-2.35
0.476688,5.17155,0.254837,-0.15577,-4.92
0.0447563,0.515742,0.944912,0.00290513,-1.88
0.0733616,11.4131,0.103971,0.447195,-2.35
0.393846,19.6969,0.195888,0.193667,-2.0
0.197146,1.1503,0.620821,0.00580358,-1.61
0.393846,3.08391,0.390069,0.113075,-2.14
0.483529,11.045,0.319457,0.00224165,-0.38
0.292591,18.0793,0.281523,0.0593718,-1.85
0.337846,5.55139,0.800204,0.196247,-2.34
0.518039,7.33413,0.219085,0.222306,-1.63
0.19843,10.5085,0.179811,0.0908118,-2.12
0.0674787,7.09102,0.62039,0.129878,-2.33
0.525285,11.5515,0.0241355,0.399427,-1.48
0.174506,9.77038,0.627339,0.0120438,-1.88
0.274562,12.7206,0.281989,0.0812203,-2.08
0.103498,8.46979,0.576132,0.24518,-2.35
0.0944569,17.9013,0.352454,0.451326,-2.35
0.209313,5.03243,0.0489173,0.0470057,-0.85
0.340224,17.6781,0.179811,0.00224165,-0.35
0.256998,10.9824,0.376719,0.0490521,-1.94
0.429279,17.6781,0.164024,0.1788,-1.36
0.124482,18.0011,0.491224,0.16186,-2.35
0.445555,7.23566,0.146423,0.192153,-1.62
0.483529,4.17905,0.319457,0.0106583,-0.5
0.483529,4.17905,0.319457,0.0106583,-0.16
0.483529,4.17905,0.239453,0.0106583,-1.21
0.445555,7.23566,0.0489173,0.0047443,-5.07
0.483529,11.045,0.319457,0.00224165,-0.24
0.445555,7.23566,0.0489173,0.192153,-0.18
0.527348,11.0016,0.345664,0.0818785,-1.37
0.445555,7.23566,0.620821,0.192153,-2.34
0.483529,11.045,0.319457,0.303967,-2.35
0.482875,11.011,0.27223,0.22771,-2.21
0.584342,10.4062,0.481227,0.0136214,-1.16
0.518039,7.33413,0.219085,0.222306,-1.58
0.569565,5.03243,0.17015,0.1164,-1.03
0.220218,4.17905,0.284989,0.267019,-2.35
0.483529,11.045,0.319457,0.00224165,-0.41
0.256998,10.9824,0.376719,0.0490521,-1.92
0.128328,15.1297,0.774657,0.0408253,-2.03
0.483529,5.7717,0.319457,0.00224165,-0.45
0.534431,5.7717,0.239453,0.154932,-1.29
0.217842,1.78615,0.170436,0.150057,-2.29
0.0674787,7.09102,0.62039,0.129878,-2.31
0.268498,14.5817,0.252482,0.0294251,-1.36
0.174506,9.77038,0.627339,0.0120438,-1.92
0.483529,14.4764,0.327293,0.0614504,-0.91
0.483529,17.6781,0.281523,0.00224165,-0.37
0.589678,5.7717,0.319457,0.00224165,-1.84
0.483529,5.7717,0.319457,0.00224165,-0.28
0.35738,3.61995,0.468816,0.0543002,-2.01
0.483529,11.045,0.319457,0.00224165,-0.25
0.534431,17.6054,0.334165,0.154932,-1.97
0.217842,1.78615,0.170436,0.150057,-2.28
0.223634,6.67431,0.0877895,0.156776,-2.06
0.292591,8.70341,0.319457,0.0158483,-1.49
0.585094,10.4062,0.481227,0.0136214,-0.99
0.589678,14.4764,0.327293,0.0614504,-0.27
0.460047,1.20689,0.527412,0.0106583,-1.08
0.19843,10.5085,0.179811,0.0908118,-2.13
0.585094,15.0431,0.334165,0.0653324,-0.03
0.0183665,15.976,0.328758,0.26666,-2.35
0.534431,4.17905,0.239453,0.154932,-1.2
0.171382,5.64139,0.69289,0.0047443,-1.76
0.35738,3.61995,0.468816,0.0543002,-1.9
0.483529,4.17905,0.319457,0.00224165,-0.46
0.159463,15.9346,0.409217,0.00251526,-1.82
0.0169506,13.2393,0.174106,0.0271805,-2.01
0.534431,17.6054,0.239453,0.154932,-0.66
0.120511,0.720278,0.276738,0.252762,-2.35
0.589678,17.6781,0.179811,0.0555197,-2.19
0.276304,12.4054,0.297338,0.192183,-2.33
0.534431,16.092,0.239453,0.154932,-0.7
0.569565,5.03243,0.239453,0.1164,-0.26
0.320568,15.7941,0.319457,0.0047443,-1.25
0.174506,9.77038,0.627339,0.0120438,-1.88
0.256998,5.7717,0.691744,0.0372537,-1.94
0.491642,19.0405,0.088702,-0.0575976,-7.22
0.585094,17.6781,0.305603,0.0221814,-0.4
0.569565,5.03243,0.239453,0.1164,-0.1
0.589678,17.6781,0.179811,0.0555197,-2.62
0.483529,11.045,0.319457,0.303967,-2.35
0.0944569,17.9013,0.352454,0.451326,-2.35
0.460047,4.17905,0.527412,0.0106583,-1.33
0.268498,14.5817,0.252482,0.0294251,-1.56
0.340224,14.4764,0.327293,0.0614504,-1.77
0.292591,8.70341,0.41404,0.0158483,-1.68
0.292591,8.70341,0.41404,0.0158483,-1.64
0.340224,10.4062,0.179811,0.0555197,-0.77
0.483529,4.17905,0.281523,0.00224165,-0.4
0.534431,5.7717,0.239453,0.154932,-0.72
0.483529,16.092,0.319457,0.00224165,-0.49
0.460047,4.17905,0.527412,0.0106583,-1.42
0.35738,3.61995,0.468816,0.0543002,-1.9
0.445555,7.23566,0.146423,0.192153,-1.57
0.534431,4.17905,0.239453,0.154932,-0.75
0.483529,4.17905,0.319457,0.00224165,-0.16
0.569565,5.03243,0.239453,0.1164,-0.14
0.256998,5.7717,0.691744,0.0372537,-2.0
0.340224,17.6781,0.179811,0.00224165,-0.32
0.35738,3.61995,0.468816,0.0543002,-1.84
0.445555,7.23566,0.0489173,0.192153,-0.28
0.585094,17.6781,0.305603,0.0221814,-1.06
0.256998,5.7717,0.691744,0.0372537,-1.92
0.124482,18.0011,0.491224,0.16186,-2.35
0.19843,10.5085,0.364031,0.0908118,-2.25
0.340224,10.4062,0.179811,0.0555197,-0.69
0.483529,19.2214,0.0960484,0.303967,-1.71
0.585094,17.6781,0.305603,0.0136214,-1.08
0.347384,15.1399,0.366692,0.182833,-2.34
0.483529,15.0431,0.319457,0.00224165,-0.08
0.585094,10.4062,0.481227,0.0136214,-1.15
0.525847,15.9346,0.409217,0.00251526,-0.51
0.292591,8.70341,0.41404,0.0158483,-1.6
0.585094,15.0431,0.239453,0.0653324,-1.59
0.534431,11.045,0.239453,0.154932,-1.4
0.445555,7.23566,0.146423,0.192153,-1.23
0.103498,8.46979,0.576132,0.24518,-2.35
0.483529,17.6054,0.319457,0.00224165,-0.48
0.476688,5.17155,0.254837,-0.15577,-4.53
0.569565,5.03243,0.17015,0.1164,-1.15
0.460047,1.20689,0.527412,0.131121,-2.17
0.483529,19.2214,0.319457,0.00224165,-0.42
0.585094,15.0431,0.481227,0.0653324,-1.96
0.585094,4.17905,0.334165,0.0653324,-0.2
0.585094,5.7717,0.334165,0.0653324,-0.25
0.585094,15.0431,0.334165,0.0653324,-0.09
0.483529,15.0431,0.319457,0.00224165,-0.26
0.701319,7.23057,0.302583,-0.0211439,-3.46
0.483529,15.0431,0.319457,0.00224165,-0.08
0.483529,17.6781,0.319457,0.00224165,-0.13
0.483529,5.7717,0.319457,0.00224165,-0.29
0.483529,15.0431,0.319457,0.00224165,-0.36
0.491642,19.0405,0.088702,-0.0575976,-7.05
0.35738,3.61995,0.468816,0.0543002,-1.82
0.483529,11.045,0.319457,0.00224165,-0.27
0.483529,17.6054,0.319457,0.00224165,-0.09
0.340224,11.045,0.179811,0.0555197,-0.55
0.483529,4.17905,0.319457,0.154932,-1.98
0.483529,15.0431,0.319457,0.00224165,-0.28
0.256998,5.7717,0.691744,0.0372537,-2.07
0.589678,5.7717,0.319457,0.00224165,-0.88
0.483529,17.6054,0.319457,0.00224165,-0.16
0.569565,5.03243,0.239453,0.1164,-0.19
0.483529,4.17905,0.319457,0.154932,-1.97
0.483529,4.17905,0.239453,0.154932,-1.69
0.569565,5.03243,0.239453,0.1164,-0.06
0.483529,14.4764,0.327293,0.1164,-1.57
0.120511,0.720278,0.276738,0.252762,-2.35
0.483529,16.092,0.319457,0.00224165,-0.36
0.569565,5.03243,0.239453,0.1164,-0.29
0.292591,8.70341,0.41404,0.0158483,-1.61
0.483529,11.045,0.319457,0.00224165,-0.22
0.585094,17.6781,0.305603,0.0136214,-0.97
0.483529,17.6054,0.319457,0.00224165,-0.17
0.569565,10.4062,0.239453,0.1164,-0.17
0.483529,4.17905,0.319457,0.0106583,-0.21
0.569565,5.03243,0.69289,0.1164,-2.25
0.445555,7.23566,0.0489173,0.192153,-0.39
0.534431,17.6054,0.239453,0.154932,-0.66
0.483529,4.17905,0.239453,0.154932,-1.39
0.483529,11.045,0.319457,0.00224165,-0.16
0.292591,8.70341,0.41404,0.0158483,-1.61
0.217842,1.78615,0.170436,0.150057,-2.32
0.569565,5.03243,0.239453,0.0614504,-1.26
0.483529,14.4764,0.327293,0.0614504,-1.3
0.35738,3.61995,0.468816,0.0543002,-2.01
0.483529,5.03243,0.319457,0.0106583,-0.21
0.483529,4.17905,0.319457,0.00224165,-0.39
0.483529,5.7717,0.319457,0.00224165,-0.23
0.589678,11.045,0.319457,0.00224165,-1.31
0.596265,4.12414,0.325976,-0.21415,-6.08
0.585094,10.4062,0.481227,0.0136214,-1.11
0.534431,16.092,0.239453,0.154932,-1.1
0.483529,11.045,0.319457,0.303967,-2.35
0.483529,4.17905,0.239453,0.154932,-1.59
0.35738,3.61995,0.468816,0.0543002,-1.72
0.340224,5.03243,0.179811,0.0555197,-0.76
0.340224,10.4062,0.179811,0.0555197,-0.57
0.445555,7.23566,0.0489173,0.0047443,-5.14
0.0169506,13.2393,0.174106,0.0271805,-1.96
0.103498,8.46979,0.576132,0.24518,-2.35
0.483529,16.092,0.319457,0.00224165,-0.06
0.534431,11.045,0.239453,0.154932,-0.83
0.569565,5.03243,0.17015,0.1164,-1.01
0.569565,5.03243,0.239453,0.00224165,-2.76
0.483529,11.045,0.319457,0.303967,-2.35
0.445555,7.23566,0.0489173,0.192153,-0.27
0.483529,7.23566,0.319457,0.0106583,-0.1
0.292591,8.70341,0.41404,0.0158483,-1.64
0.483529,5.7717,0.319457,0.00224165,-0.15
0.445555,7.23566,0.0489173,0.192153,-0.44
0.483529,11.045,0.319457,0.00224165,-0.1
0.569565,5.03243,0.17015,0.1164,-1.08
0.589678,17.6781,0.179811,0.0555197,-3.4
0.35738,3.61995,0.468816,0.0543002,-1.85
0.0169506,13.2393,0.174106,0.0271805,-1.97
0.268498,14.5817,0.252482,0.0294251,-1.39
0.534431,4.17905,0.239453,0.154932,-0.93
0.256998,5.7717,0.691744,0.0372537,-1.99
0.483529,4.17905,0.319457,0.00224165,-0.39
0.483529,4.17905,0.319457,0.00224165,-0.3
0.483529,17.6054,0.319457,0.00224165,-0.16
0.585094,17.6781,0.305603,0.0221814,-0.98
0.268498,14.5817,0.252482,0.0294251,-1.58
0.256998,10.9824,0.376719,0.0490521,-1.9
0.483529,14.4764,0.327293,0.0614504,-1.2
0.256998,10.9824,0.376719,0.0490521,-1.96
0.584342,10.4062,0.481227,0.0136214,-1.1
0.585094,17.6781,0.327293,0.0221814,-0.04
0.483529,11.045,0.319457,0.00224165,-0.19
0.569565,5.7717,0.239453,0.154932,-0.28
0.483529,17.6054,0.319457,0.00224165,-0.21
0.596265,4.12414,0.325976,-0.21415,-6.9
0.534431,16.092,0.239453,0.00224165,-2.1
0.0183665,15.976,0.328758,0.26666,-2.35
0.268498,14.5817,0.252482,0.0294251,-1.55
0.268498,14.5817,0.252482,0.0294251,-1.51
0.483529,15.0431,0.319457,0.00224165,-0.24
0.483529,17.6781,0.281523,0.00224165,-0.14
0.256998,5.7717,0.691744,0.0372537,-2.03
0.445555,7.23566,0.146423,0.192153,-1.0
0.534431,16.092,0.319457,0.00224165,-0.58
0.585094,17.6781,0.327293,0.0221814,-0.44
0.753974,17.4977,0.245291,0.0707417,-2.63
0.56231,17.765,0.302003,0.0885851,-0.28
0.585094,15.0431,0.327293,0.0221814,-0.53
0.585094,17.6781,0.327293,0.0221814,-0.72
0.483529,17.6781,0.327293,0.0221814,-0.57
0.417472,15.1829,0.400947,-0.0363291,-0.98
0.569565,5.03243,0.239453,0.1164,-0.12
0.569565,5.03243,0.239453,0.00224165,-2.72
0.483529,5.03243,0.239453,0.1164,-0.97
0.569565,5.03243,0.17015,0.1164,-1.07
0.483529,17.6781,0.281523,0.0653324,-0.3
0.483529,5.03243,0.319457,0.0106583,-0.41
0.0183665,15.976,0.328758,0.26666,-2.35
0.483529,17.6054,0.319457,0.00224165,-0.43
0.483529,4.17905,0.319457,0.00224165,-0.24
0.483529,15.0431,0.319457,0.0653324,-1.12
0.292591,8.70341,0.41404,0.0158483,-1.64
0.483529,4.17905,0.239453,0.154932,-1.42
0.483529,15.0431,0.319457,0.00224165,-0.42
0.103498,8.46979,0.576132,0.24518,-2.35
0.483529,11.045,0.319457,0.00224165,-0.57
0.585094,15.0431,0.334165,0.0653324,-0.3
0.483529,11.045,0.319457,0.00224165,-0.37
0.483529,17.6054,0.319457,0.00224165,-0.19
0.483529,17.6781,0.179811,0.00224165,-2.27
0.534431,16.092,0.239453,0.154932,-0.72
0.483529,5.7717,0.319457,0.00224165,-0.2
0.483529,17.6781,0.319457,0.00224165,-0.08
0.483529,17.6781,0.468816,0.00224165,-1.0
0.483529,4.17905,0.239453,0.154932,-1.33
0.483529,5.7717,0.319457,0.00224165,-0.19
0.569565,5.03243,0.239453,0.0614504,-1.19
0.569565,10.4062,0.239453,0.1164,-0.26
0.0169506,13.2393,0.174106,0.0271805,-1.93
0.569565,17.6781,0.319457,0.00224165,-0.92
0.483529,17.6781,0.319457,0.00224165,-0.04
0.483529,17.6781,0.319457,0.00224165,-0.11
0.35738,3.61995,0.319457,0.0543002,-1.68
0.483529,15.0431,0.319457,0.00224165,-0.07
0.534431,4.17905,0.239453,0.154932,-1.0
0.268498,14.5817,0.252482,0.0294251,-1.63
0.0169506,13.2393,0.174106,0.0271805,-2.0
0.569565,5.03243,0.17015,0.1164,-1.21
0.483529,17.6781,0.319457,0.00224165,-0.06
0.585094,17.6781,0.305603,0.0136214,-1.4
0.483529,14.4764,0.327293,0.0614504,-1.16
0.483529,15.0431,0.319457,0.00224165,-0.39
0.483529,15.0431,0.319457,0.00224165,-0.49
0.483529,5.7717,0.319457,0.00224165,-0.19
0.483529,16.092,0.319457,0.00224165,-0.45
0.534431,4.17905,0.239453,0.154932,-0.26
0.483529,17.6054,0.319457,0.00224165,-0.09
0.292591,8.70341,0.41404,0.0158483,-1.65
0.483529,4.17905,0.239453,0.154932,-1.45
0.483529,16.092,0.319457,0.00224165,-0.2
0.35738,3.61995,0.468816,0.0543002,-1.88
0.483529,7.23566,0.319457,0.0106583,-0.18
0.585094,17.6781,0.305603,0.0136214,-1.13
0.483529,16.092,0.319457,0.00224165,-0.37
0.483529,17.6054,0.319457,0.0653324,-1.32
0.534431,16.092,0.319457,0.00224165,-0.74
0.483529,11.045,0.319457,0.303967,-2.35
0.585094,10.4062,0.481227,0.0136214,-1.16
0.483529,5.7717,0.319457,0.00224165,-0.18
0.483529,15.0431,0.319457,0.00224165,-0.1
0.483529,11.045,0.319457,0.00224165,-0.44
0.483529,11.045,0.319457,0.00224165,-0.3
0.569565,10.4062,0.239453,0.1164,-0.16
0.483529,4.17905,0.319457,0.00224165,-0.21
0.569565,5.03243,0.239453,0.0106583,-2.19
0.569565,10.4062,0.319457,0.1164,-0.94
0.585094,17.6781,0.305603,0.0136214,-0.94
0.569565,5.03243,0.17015,0.1164,-1.04
0.483529,17.6054,0.319457,0.0653324,-1.35
0.35738,3.61995,0.468816,0.0543002,-1.82
0.483529,17.6054,0.319457,0.0653324,-0.89
0.596265,4.12414,0.325976,-0.21415,-6.64
0.585094,17.6781,0.305603,0.0136214,-1.43
0.483529,15.0431,0.319457,0.00224165,-0.23
0.483529,4.17905,0.239453,0.154932,-1.59
0.483529,17.6781,0.319457,0.00224165,-0.1
0.483529,17.6054,0.319457,0.00224165,-0.05
0.585094,4.17905,0.334165,0.0653324,-0.01
0.589678,11.045,0.319457,0.00224165,-1.05
0.445555,7.23566,0.0489173,0.192153,-0.29
0.0169506,13.2393,0.174106,0.0271805,-1.99
0.483529,5.7717,0.319457,0.00224165,-0.14
0.483529,17.6054,0.319457,0.00224165,-0.08
0.483529,15.0431,0.319457,0.00224165,-0.1
0.483529,15.0431,0.319457,0.00224165,-0.22
0.483529,5.7717,0.319457,0.00224165,-0.16
0.483529,4.17905,0.319457,0.00224165,-0.31
0.483529,10.4062,0.281523,0.00224165,-0.26
0.483529,15.0431,0.319457,0.00224165,-0.12
0.483529,7.23566,0.319457,0.0106583,-0.22
0.483529,15.0431,0.239453,0.00224165,-0.86
0.483529,4.17905,0.239453,0.00224165,-1.01
0.483529,5.7717,0.319457,0.00224165,-0.41
0.483529,4.17905,0.319457,0.0106583,-0.34
0.585094,10.4062,0.334165,0.0653324,-0.29
0.585094,4.17905,0.334165,0.0653324,-0.0
0.585094,4.17905,0.334165,0.00224165,-0.81
0.585094,17.6054,0.334165,0.0653324,-0.1
0.585094,4.17905,0.334165,0.00224165,-1.22
0.585094,4.17905,0.334165,0.0653324,-0.22
0.585094,4.17905,0.334165,0.00224165,-0.63
0.585094,4.17905,0.334165,0.0653324,-0.01
0.483529,17.6781,0.319457,0.1164,-1.64
0.483529,17.6781,0.319457,0.0106583,-0.1
0.569565,15.0431,0.239453,0.1164,-0.32
0.569565,10.4062,0.319457,0.1164,-1.35
0.483529,5.7717,0.319457,0.00224165,-0.13
0.483529,5.03243,0.239453,0.1164,-0.34
0.483529,17.6781,0.319457,0.0653324,-1.21
0.483529,16.092,0.319457,0.00224165,-0.05
0.483529,5.7717,0.319457,0.0653324,-1.01
0.483529,17.6781,0.319457,0.00224165,-0.06
0.569565,10.4062,0.239453,0.1164,-0.11
0.483529,17.6054,0.319457,0.00224165,-0.21
0.384465,14.902,0.187243,0.0763669,-0.89
0.483529,17.6054,0.319457,0.00224165,-0.32
0.483529,17.6054,0.319457,0.00224165,-0.17
0.596265,4.12414,0.325976,-0.21415,-7.03
0.483529,4.17905,0.239453,0.154932,-1.46
0.483529,7.23566,0.319457,0.0106583,-0.32
0.569565,5.03243,0.17015,0.1164,-1.29
0.483529,5.03243,0.319457,0.0106583,-0.09
0.483529,17.6054,0.319457,0.00224165,-0.22
0.483529,17.6054,0.319457,0.00224165,-0.23
0.35738,3.61995,0.468816,0.0543002,-1.96
0.483529,4.17905,0.239453,0.154932,-1.65
0.483529,15.0431,0.319457,0.00224165,-0.17
0.569565,5.03243,0.239453,0.00224165,-2.86
0.483529,17.6054,0.319457,0.00224165,-0.08
0.483529,17.6781,0.319457,0.1164,-1.66
0.483529,14.4764,0.327293,0.0614504,-0.94
0.483529,17.6781,0.319457,0.1164,-1.62
0.483529,17.6054,0.319457,0.00224165,-0.35
0.569565,5.03243,0.239453,0.0106583,-2.34
0.483529,15.0431,0.319457,0.00224165,-0.31
0.483529,4.17905,0.239453,0.154932,-1.45
0.483529,17.6781,0.327293,0.0221814,-0.54
0.483529,17.6054,0.319457,0.00224165,-0.19
